Accession,logFC,-logPval,-logAdjPval,DMSO_1,DMSO_2,DMSO_3,DMSO_4,DMSO_5,5FU_1,5FU_2,5FU_3,5FU_4,5FU_5
B7ZL14;H0Y7W6;Q96RU3-4;Q96RU3-3;Q96RU3-5;Q96RU3-2;Q96RU3,0.0028,0.0163,0.0002,118590.0,152960.0,135510.0,156140.0,143210.0,166220.0,118950.0,143590.0,164960.0,124600.0
P31327;P31327-3;P31327-2;Q5R211;C9JTA4;E7EWJ3,-0.0016,0.0096,0.0002,43557.0,53077.0,48171.0,46843.0,52085.0,51126.0,50075.0,47609.0,50859.0,45669.0
Q9UHP3;Q9UHP3-1;Q9UHP3-3;Q96B65;H7C253;H7C1T8,0.004,0.023,0.0002,78035.0,108890.0,96908.0,103480.0,106260.0,108590.0,82082.0,104580.0,115040.0,90165.0
Q9UHR4,0.0045,0.0256,0.0002,430510.0,563700.0,528930.0,573140.0,558770.0,616260.0,442690.0,548090.0,635970.0,459910.0
Q9P0L0;Q9P0L0-2;J3QKM9,-0.0028,0.0218,0.0002,76507.0,87383.0,81458.0,92091.0,104550.0,92941.0,78871.0,95618.0,95850.0,81249.0
P20810-5;F8W7E0,-0.0025,0.015,0.0002,1790300.0,1687600.0,1607600.0,1920400.0,2184600.0,2021000.0,1688000.0,1909300.0,2049900.0,1614700.0
Q15628;Q15628-2,0.0019,0.0085,0.0002,50914.0,76929.0,67657.0,73205.0,66373.0,77612.0,56378.0,68277.0,77508.0,60049.0
Q15596;E7EWM1;H0YBB6,-0.0032,0.0234,0.0002,28829.0,35910.0,32716.0,35028.0,34348.0,37544.0,29920.0,32259.0,37139.0,31556.0
Q9UI30;Q9UI30-2;F5GX77;F5GYQ2,-0.0014,0.0149,0.0002,154160.0,187160.0,156820.0,178840.0,193380.0,187950.0,167220.0,173780.0,191090.0,156950.0
Q15370;B8ZZU8;I3L0M9;A0A0B4J296,-0.0046,0.0232,0.0002,17513.0,16427.0,15910.0,18478.0,18322.0,18805.0,15987.0,17677.0,17829.0,17081.0
Q9P000;Q9P000-2;E9PJ95,-0.0013,0.0094,0.0002,59327.0,76207.0,65818.0,76087.0,77925.0,79927.0,60761.0,73844.0,81101.0,63414.0
P19338;H7BY16;C9JYW2;C9JLB1;C9J1H7;C9JWL1;REV__H7BY16;REV__P19338,0.0032,0.0184,0.0002,1491000.0,1621200.0,1474800.0,1596800.0,2037900.0,1698700.0,1540500.0,1591700.0,1764700.0,1679100.0
P16615-5;P16615-2;P16615-3;P16615;H7C5W9;O14983-3;O14983-2;O14983;P16615-4;Q93084-4;Q93084-2;Q93084-3;Q93084-7;Q93084;Q93084-6;Q93084-5,-0.0031,0.0162,0.0002,21226.0,31047.0,26238.0,27074.0,28442.0,29034.0,25048.0,26629.0,27420.0,26320.0
Q53QV2;B5MBX5;B5MCP4;F8WC18;B5MC28;B5MCM2,-0.0025,0.0166,0.0002,114480.0,111700.0,108260.0,117130.0,126510.0,122320.0,114060.0,116560.0,129290.0,102230.0
A0A1W2PRD0;A0A1W2PQ38;A0A1W2PQ06;I3L1K7;A0A1W2PQE0;A0A1W2PNV3;A0A1W2PR23;A0A1W2PPJ0;A0A1W2PPW8;A0A1W2PQ77;A0A1W2PR02;A0A1W2PRE6;A0A1W2PS12;A0A1X7SBU8;A0A1W2PRL0;A0A1W2PRV0;I3L0K1;A0A1W2PRP7;A0A1W2PPG5;A0A1W2PPP5;I3L4Z6;A0A1W2PPG1;A0A1W2PRC2;A0A1W2PQP2;A0A1W2PQM3;A0A1W2PS81;E7EQ34;I3NI02;O14653-3;O14653;O14653-2,0.0035,0.0227,0.0002,21676.0,28559.0,26828.0,26691.0,30829.0,30671.0,23904.0,26471.0,29398.0,25611.0
Q15118;Q15118-2;F8WC75;C9JKT3;F8WEJ6;C9IYB4,-0.0027,0.0086,0.0002,2047.4,2994.3,2874.0,2846.9,2881.9,2905.2,2840.8,2625.3,2777.7,2530.3
Q6IPX3-2;Q969E4;Q6IPX3;Q5H9L2,0.0013,0.0091,0.0002,35142.0,37839.0,37268.0,40127.0,41868.0,43183.0,37857.0,36804.0,40271.0,36166.0
Q5JUV4;Q5JUV3,0.0019,0.0099,0.0002,13233.0,16229.0,14239.0,15648.0,17036.0,18077.0,15636.0,14475.0,16410.0,12655.0
Q9NXR1;Q9NXR1-1;I3L3G9;I3L2S8;I3L2R9;I3L464;I3L522;I3L533;I3L2T8;I3L2R3,-0.0014,0.0169,0.0002,149840.0,165290.0,152300.0,168950.0,176140.0,175130.0,147060.0,166990.0,181020.0,150920.0
A0A1B0GXA9;C9JHJ7;Q04771,-0.0014,0.0097,0.0002,11851.0,13079.0,12267.0,14476.0,15548.0,13982.0,13025.0,13538.0,15102.0,12039.0
C9J3L8;C9J5W0;E9PAL7;C9IZQ1;P43307-2;P43307,0.0054,0.0262,0.0002,13679.0,16427.0,15196.0,15661.0,17035.0,15125.0,15714.0,15620.0,16006.0,16105.0
Q9UKB1-2;Q9UKB1-3;Q9UKB1;B7Z3H4;Q9Y297-2;Q9Y297;E5RGC1,-0.0022,0.0175,0.0002,37709.0,44929.0,41327.0,46242.0,51754.0,45609.0,40239.0,44582.0,49642.0,42975.0
Q3SY69;Q3SY69-3;Q3SY69-2;O75891-2;H0YHN9;C9IZ36,0.0014,0.012,0.0002,589330.0,694720.0,642850.0,696530.0,839230.0,769650.0,651060.0,706040.0,742270.0,621780.0
P22102;P22102-2;F8WD69;C9JBJ1;C9JTV6;A0A140TA71;C9JZG2;C9JKQ7;H7C366,0.0028,0.0265,0.0002,1054300.0,1290500.0,1156800.0,1307300.0,1475600.0,1421200.0,1113000.0,1286400.0,1384500.0,1146000.0
P22670,-0.0021,0.0162,0.0002,41720.0,53426.0,46825.0,53478.0,55068.0,55661.0,44516.0,53495.0,55767.0,43363.0
Q9P2I0,0.0013,0.0107,0.0002,37292.0,46501.0,42706.0,44893.0,46709.0,47886.0,39990.0,41828.0,48772.0,41965.0
Q16401-2;Q16401;F2Z3J2;Q4VXH0,-0.0025,0.0174,0.0002,244100.0,335040.0,287680.0,313320.0,324540.0,346430.0,257470.0,307860.0,336680.0,270380.0
Q9UEU0;J3KMW2;G3V5I2,-0.0027,0.0197,0.0002,43418.0,50115.0,47407.0,47702.0,49298.0,52840.0,45805.0,45923.0,51126.0,44565.0
Q15942;H0Y2Y8;Q15942-2;H7C3D3;C9JJK5;C9IZ41;H7C3R3,-0.0025,0.0181,0.0002,1122900.0,1201900.0,1070500.0,1228700.0,1470400.0,1301300.0,1143100.0,1269600.0,1366900.0,1059800.0
Q16513-3;Q16513-2;Q16513;B1AL79;Q16513-4;Q16513-5;H0Y5V5,-0.003,0.013,0.0002,22559.0,33789.0,28110.0,31934.0,32492.0,34325.0,23140.0,31167.0,34806.0,26818.0
A6NML8;K4DI95;C9J6U3;O60879-2;O60879-3;O60879,-0.0054,0.0239,0.0002,19523.0,22249.0,20490.0,26119.0,24235.0,26087.0,17166.0,24410.0,25964.0,20211.0
P25705;P25705-2;P25705-3;K7EK77;K7ERX7;K7EJP1;K7ENJ4;K7EQH4;K7ESA0,0.0037,0.0203,0.0002,452790.0,484370.0,427740.0,431340.0,541980.0,502460.0,490980.0,453800.0,505070.0,413310.0
V9GYY5;Q9UGY1,-0.0024,0.0121,0.0002,11451.0,13966.0,12865.0,13451.0,12843.0,13621.0,12508.0,13250.0,12852.0,12756.0
P27816-5;H7C4C5,0.0037,0.0123,0.0002,4659.8,6077.0,6248.2,5669.7,5488.4,6389.0,5857.8,5087.5,5748.9,5398.2
Q9UBP0-4;Q9UBP0-3;Q9UBP0-2;Q9UBP0,0.0043,0.0203,0.0002,13074.0,17025.0,14985.0,16360.0,16725.0,18438.0,12258.0,16569.0,18482.0,13848.0
Q9UBN7;A6NDI8;E7EPS2;Q9UBN7-2;C9J172;E9PEH1;E7EP63;E7ER52;C9JEF4,0.0018,0.0136,0.0002,51087.0,68530.0,57191.0,62204.0,68898.0,70655.0,54881.0,64493.0,66583.0,54643.0
A8MQ02;J3KN01;P55196;P55196-5;Q5TIG5;P55196-6;H0Y8L4;H0Y948;H0Y8U8;F8W9I4;E9PFY5;H0YA98,-0.002,0.0225,0.0002,210000.0,252990.0,233660.0,250010.0,264700.0,268710.0,214400.0,249340.0,274570.0,217230.0
P25092,0.0023,0.0084,0.0002,8436.8,7030.8,7310.9,8481.8,9755.1,8366.4,8018.3,8454.2,8659.2,7942.1
A8MX75;P18074;E7EVE9;P18074-2;K7EKF3;K7EIT8,0.0023,0.0103,0.0002,8748.5,11137.0,9486.4,9959.4,11749.0,10593.0,8383.2,11692.0,11064.0,9843.4
A6NIT2;A6NMN0;P46020-3;P46020-2;P46020,-0.0023,0.0137,0.0002,26365.0,36635.0,31321.0,34023.0,34692.0,36875.0,27249.0,33110.0,36748.0,30542.0
Q6IA86-3;Q6IA86;Q6IA86-6;Q6IA86-2;Q6IA86-5;Q6IA86-7;Q6IA86-4;K7ER35;F5GYE9;F5GWY6;F5GX79,-0.0028,0.0241,0.0002,286160.0,366830.0,319620.0,348670.0,412520.0,379760.0,316940.0,345520.0,374760.0,323980.0
P23396;P23396-2;E9PL09;F2Z2S8;H0YCJ7;E9PPU1;H0YF32;H0YEU2;E9PQ96;E9PJH4;E9PK82;E9PSF4;E9PQX2;H0YES8;E9PJN9,0.0034,0.0205,0.0002,498080.0,656250.0,546040.0,609510.0,741290.0,735980.0,527590.0,600280.0,677440.0,544350.0
P23246;P23246-2;H0Y9K7,0.0013,0.0083,0.0002,550360.0,571820.0,519380.0,595070.0,743330.0,651800.0,563080.0,585030.0,646880.0,556740.0
Q15714;Q15714-4;Q15714-3;Q15714-2;A0A087X0H8,-0.0035,0.024,0.0002,185220.0,185080.0,171790.0,203320.0,223550.0,214990.0,175210.0,199530.0,222900.0,166830.0
B1APM4;P35610,0.0019,0.0099,0.0002,11805.0,13365.0,13052.0,14210.0,13373.0,14577.0,11809.0,13447.0,13308.0,13398.0
Q9UKL0;H0YNY4,-0.0015,0.0138,0.0002,56655.0,67458.0,60444.0,62644.0,66669.0,68612.0,60294.0,62629.0,66594.0,58522.0
P26640;A0A140T936;A0A140T954;P26640-2;H0Y426;A2ABF4;A0A0G2JJT9;A0A140T904,-0.0019,0.0236,0.0002,891430.0,1098400.0,994650.0,1094500.0,1194200.0,1174700.0,952460.0,1062800.0,1157000.0,967210.0
Q15018,0.0017,0.0164,0.0002,302250.0,327530.0,295420.0,329620.0,371830.0,363520.0,313110.0,325910.0,356170.0,287150.0
C9J7Z4;Q8NCE0-5;Q8NCE0-3;Q8NCE0-2;Q8NCE0,-0.0139,0.0255,0.0002,950.81,1603.9,1233.6,1081.5,1578.7,1351.0,1358.1,893.07,1369.5,1394.2
C9JLT3;Q8TBZ5,-0.0036,0.0144,0.0002,5737.9,6232.6,6582.1,6754.8,7022.0,6401.9,6958.9,6341.6,6600.4,6126.0
Q5VVD7;Q8IWE5,0.0017,0.0139,0.0002,48281.0,62687.0,54560.0,60110.0,67230.0,66097.0,52047.0,57888.0,65716.0,54021.0
Q9NUY8-2;Q9NUY8;C9IZ32;C9JAM5;E9PGE5,-0.002,0.01,0.0002,64407.0,95304.0,86376.0,92029.0,96294.0,97866.0,71678.0,86490.0,100050.0,81664.0
Q5VSL9-2;Q5VSL9;Q5VSL9-4;Q5VSL9-3,0.0027,0.0192,0.0002,65486.0,85596.0,74240.0,83183.0,82626.0,85211.0,69170.0,85520.0,86709.0,69478.0
Q14444;Q14444-2;G3V153;E9PLA9,-0.0027,0.0193,0.0002,742890.0,744820.0,679430.0,774960.0,894630.0,835780.0,734190.0,777300.0,857000.0,668850.0
P13533;P12883,-0.0051,0.027,0.0002,14516.0,17329.0,14895.0,16936.0,16356.0,17449.0,16768.0,15440.0,17332.0,13593.0
C9JC74;P23677;P27987,0.0031,0.0228,0.0002,15748.0,17302.0,17416.0,17908.0,19523.0,19234.0,16456.0,18698.0,18169.0,16385.0
P14625;Q96GW1;A0A1W2PRR1;Q58FF3;H0YIV0;F8W026;F8VPC7,0.0017,0.0124,0.0002,2400400.0,2973000.0,2594100.0,2998200.0,3508500.0,3273400.0,2538800.0,3008500.0,3225100.0,2565000.0
P13535;Q9UKX3;P12882;P11055,-0.0105,0.0124,0.0002,12485.0,25824.0,20014.0,12939.0,14299.0,15775.0,24402.0,11570.0,14067.0,18488.0
P14735;P14735-2;Q5T5N3,0.001,0.0109,0.0002,920480.0,982710.0,935840.0,1002700.0,1109800.0,1089100.0,947350.0,999800.0,1065500.0,905380.0
P10809;E7ESH4;E7EXB4;P10809-2;C9JL25;C9JCQ4;C9JL19;C9J0S9;F8WBB1,-0.002,0.0124,0.0002,4228300.0,4752200.0,4259000.0,4794200.0,6209300.0,5147500.0,4491900.0,4907400.0,5375700.0,4424800.0
P15121;E9PCX2;E9PEF9,0.0035,0.027,0.0002,2984100.0,3185100.0,2871300.0,3204200.0,3702900.0,3428700.0,3210000.0,3216200.0,3416600.0,2848200.0
Q5T2W1;Q5T2W1-2;A8MUH7;A0A0C4DG67;A8MUH7-2,0.0013,0.011,0.0002,377140.0,409670.0,375750.0,394200.0,451240.0,435570.0,373960.0,390230.0,438550.0,391190.0
Q9ULJ6;A0A087WYE6;Q9ULJ6-2;F6WR09,0.0024,0.0133,0.0002,92250.0,121390.0,116850.0,119750.0,112560.0,129220.0,96089.0,113290.0,128570.0,104390.0
A0A1B0GTW1;Q9UDY2-3;Q9UDY2;Q9UDY2-7;Q9UDY2-6;Q9UDY2-4;Q9UDY2-2;Q9UDY2-5;U3KQJ2;B1AN86,-0.0023,0.0151,0.0002,267390.0,348330.0,310570.0,351920.0,370360.0,366720.0,270090.0,344030.0,385250.0,298080.0
P37275-3;P37275-4;P37275-5;P37275;P37275-2,0.0066,0.0235,0.0002,1861.3,2031.9,1958.2,1866.3,2081.3,2124.8,1810.3,1913.1,2461.1,1700.9
Q9UKV3-5,-0.0049,0.0126,0.0002,5791.5,8482.4,8510.3,7064.9,6710.1,7802.5,8528.6,7475.6,6962.1,5978.6
Q9UL15;Q9UL15-2,-0.0015,0.0088,0.0002,34168.0,41308.0,39539.0,43641.0,43559.0,45835.0,32689.0,43749.0,46579.0,35995.0
A0A1B0GW37;A0A1B0GU97;U3KQE8;A0A1B0GWJ4;A0A0A0MRX8;A0A1B0GWI9;Q5VW27;O00712;O00712-4;U3KPY9;A0A087WXP2;Q5W0Y9;A0A1B0GWB8;O00712-2;Q5VW31;A0A1B0GTC1;S4R3K4;B1AKN6,0.0036,0.022,0.0002,37136.0,43997.0,41852.0,46188.0,55361.0,50598.0,38204.0,46185.0,51393.0,40755.0
P15927;P15927-2;P15927-3;Q5TEJ7;Q5TEJ0,0.0021,0.0136,0.0002,93888.0,125500.0,114430.0,126440.0,120640.0,129150.0,102490.0,116530.0,134470.0,105770.0
A0A0U1RQK7;A0A0A0MSA7;O43432;O43432-3;O43432-4;O43432-2,-0.0011,0.0089,0.0002,31030.0,39285.0,34613.0,37784.0,40011.0,40188.0,31949.0,36014.0,42236.0,34152.0
CON__P01045-1;CON__Q2KJ62;CON__P01044-1,-0.0056,0.0233,0.0002,32914.0,30540.0,28964.0,31554.0,40873.0,32788.0,32318.0,30206.0,39478.0,30926.0
A0A0U1RRM6;Q8N8S7-3;Q8N8S7-2;Q8N8S7;A0A0U1RQP7,0.0018,0.0151,0.0002,586900.0,647710.0,591070.0,692880.0,718040.0,714930.0,556290.0,672840.0,752670.0,585590.0
Q9NWW6;B3KN26;Q5W125;Q9NWW6-2,-0.0022,0.0089,0.0002,61505.0,56708.0,57441.0,70885.0,75787.0,77080.0,56568.0,71671.0,73056.0,48862.0
Q9NSY0;Q9NSY0-2;Q9NSY0-4;H0YCB1;E9PR11;Q9NSY0-5,-0.0021,0.0097,0.0002,22275.0,32009.0,29446.0,29949.0,29449.0,32825.0,23626.0,28941.0,32140.0,27071.0
Q96QG7;Q96QG7-2;E9PR67,0.0001,0.0007,0.0001,46966.0,72259.0,64174.0,63647.0,66581.0,67573.0,55694.0,66910.0,70570.0,55809.0
K7EM02;K7EIJ8;Q8IYT4-2;Q8IYT4,-0.0008,0.0049,0.0001,67705.0,81996.0,69512.0,75465.0,91663.0,82762.0,80095.0,75500.0,82993.0,67074.0
Q9UQ13-2;Q9UQ13;X6RI37,0.0003,0.0011,0.0001,40131.0,61594.0,53558.0,59544.0,53463.0,60764.0,43507.0,57003.0,60686.0,49433.0
Q13263;Q13263-2;M0R0K9;M0R3C0;M0R2I3,-0.0006,0.0048,0.0001,874350.0,1176600.0,1014100.0,1140600.0,1229800.0,1235400.0,947460.0,1084600.0,1232800.0,983640.0
Q15907;Q15907-2;H3BMH2;H3BSC1;P62491-2;P62491;B4DQU5;M0R2D0;M0R377;H3BN38,-0.0004,0.0024,0.0001,381560.0,410900.0,370370.0,421680.0,494950.0,486350.0,386140.0,421680.0,462600.0,347080.0
Q14558;Q14558-2;B4DP31;C9J168;C9JNQ3;C9JUN4;C9JKT9,0.0013,0.0076,0.0001,214700.0,238180.0,216420.0,232180.0,300580.0,248280.0,234730.0,232800.0,253020.0,238230.0
H0YDU1;A6NI28,-0.002,0.0056,0.0001,3304.7,4011.0,2997.5,3241.7,3238.4,3097.9,3245.4,4050.5,3479.2,3065.1
Q96G03;Q96G03-2;E7ENQ8;E9PD70;H0Y921,-0.0001,0.0009,0.0001,892130.0,945360.0,880630.0,983410.0,1144000.0,1066000.0,903700.0,997470.0,1051700.0,872810.0
Q9BTC0;Q9BTC0-1;Q9BTC0-2;Q9BTC0-3,0.0002,0.0008,0.0001,68220.0,72989.0,67878.0,70844.0,93620.0,78265.0,74704.0,71136.0,80647.0,70761.0
Q9UNH6-2;Q9UNH6;Q9UNH6-3,-0.0012,0.0033,0.0001,8922.1,14138.0,12724.0,13794.0,11775.0,14571.0,8693.7,13352.0,14566.0,11102.0
Q9UNH7;A0A0A0MRI2;Q9UNH7-2;G3V5X9;G3V5U2;H0YJF8;G3V4Z5;Q86XE0-2;Q86XE0,0.0012,0.0044,0.0001,224100.0,321270.0,273650.0,338660.0,333190.0,364930.0,217800.0,325470.0,362300.0,243730.0
Q9Y266;A0A0A0MSU9;A0A0A0MSS4,-0.001,0.0065,0.0001,1056800.0,1330200.0,1166800.0,1361000.0,1378600.0,1467200.0,1052000.0,1266700.0,1469600.0,1115400.0
J3KPJ3;Q8N5S9;Q8N5S9-2,-0.0001,0.0005,0.0001,22366.0,32907.0,28203.0,28515.0,27395.0,30355.0,24741.0,27283.0,32457.0,26156.0
O15230;O15230-2,-0.0001,0.0011,0.0001,203360.0,238360.0,215810.0,224220.0,250210.0,239850.0,226680.0,226390.0,245160.0,203740.0
Q96N11-2;Q96N11,-0.0012,0.0036,0.0001,2105.4,2298.8,2570.0,2335.1,2605.8,2623.6,2199.1,2382.0,2196.0,2582.5
Q9BTT4,-0.0002,0.0004,0.0001,6444.6,5010.8,5223.2,7527.4,7684.7,8450.7,5112.3,6522.3,7374.8,5059.6
P28072;A0A087X2I4;I3L3X7,0.0009,0.006,0.0001,196620.0,212490.0,192520.0,204500.0,220700.0,210470.0,206770.0,210410.0,212100.0,196190.0
Q13332-6;Q13332-3;Q13332-4;Q13332-2;Q13332;G8JL96;A0A0A0MR60;Q13332-7;Q13332-5,0.0001,0.0005,0.0001,27097.0,32458.0,26880.0,30743.0,33724.0,31170.0,29128.0,30654.0,33356.0,27758.0
P43897;P43897-2;C9JT21;C9JG32;F8VPA7;F8VS27;P43897-4;P43897-3;F8WCK2,0.0001,0.0008,0.0001,121320.0,128320.0,117890.0,139110.0,147490.0,153480.0,116090.0,141040.0,140870.0,111410.0
M0R0N4;M0QYZ2;P53680;M0QZ21;X6R390;P53680-2;M0R1S0,0.0009,0.0065,0.0001,28649.0,36917.0,31193.0,33188.0,35044.0,37346.0,31510.0,32634.0,35395.0,29849.0
A0A087X2I2;A0A087WT12;P36969-2;P36969;K7ERP4;K7EJ20;K7EKX7;K7ENB4;R4GNE4;A0A0A0MTT1;A0A087X247,0.0005,0.0036,0.0001,258130.0,281210.0,261690.0,279060.0,295830.0,305720.0,278350.0,277220.0,300160.0,232030.0
Q9UL42,0.0005,0.0034,0.0001,44477.0,53017.0,50052.0,54805.0,56940.0,59844.0,42747.0,54769.0,60371.0,45412.0
O43543,-0.0001,0.0003,0.0001,18367.0,30291.0,24929.0,22890.0,24245.0,25836.0,25663.0,22257.0,25599.0,22027.0
H3BNK2;O43325,-0.0001,0.0007,0.0001,16794.0,22610.0,20665.0,22700.0,23673.0,23023.0,20109.0,22861.0,23464.0,17887.0
Q14974;Q14974-2;J3KTM9;J3QR48;J3QKQ5;J3QRG4;J3KS06,-0.0002,0.0016,0.0001,1156800.0,1472400.0,1304000.0,1513000.0,1536500.0,1599100.0,1188700.0,1434100.0,1586100.0,1252800.0
D6RCP8;A0A1X7SBR7;A0A1W2PPM2;O43766-2;O43766;A0A1W2PQE9;A0A1W2PNQ5;O43766-3;A0A1W2PR40;B4E0L7;A0A1W2PQ87;Q6P5Q6;A0A1W2PQS9;A0A1W2PRE7,0.0001,0.0006,0.0001,25741.0,28018.0,25263.0,26422.0,27806.0,28842.0,26918.0,27126.0,27105.0,24644.0
H3BMQ2;Q9UHA3,0.0006,0.003,0.0001,19132.0,19456.0,18530.0,21382.0,22521.0,20651.0,19453.0,19534.0,21109.0,20946.0
O00203-3;O00203;Q13367;Q13367-4;Q13367-3;F5GYB0;H0YBD0;F5GWU4,-0.0004,0.0018,0.0001,291000.0,432360.0,371870.0,391680.0,366900.0,442600.0,288110.0,381790.0,445920.0,325240.0
REV__Q16647,-0.0005,0.0024,0.0001,4987.6,6019.9,4911.8,6240.9,6180.3,6313.3,5122.6,5698.3,6819.2,4737.8
P61956-2;P61956,-0.0013,0.0077,0.0001,175320.0,181960.0,159470.0,170860.0,197170.0,187720.0,178700.0,169640.0,197070.0,160470.0
O14980;C9JKM9;C9J673;F8WF71;C9IZS4;C9JQ02;C9JV99;C9IYM2;H7BZC5;C9JF49,0.002,0.0072,0.0001,563650.0,873930.0,785410.0,871050.0,749230.0,941450.0,584720.0,810500.0,898030.0,673880.0
A0A1B0GWJ0;A0A1B0GTJ7;P30566;A0A0A6YY92;P30566-2;A0A1B0GTG9;A0A1B0GWF8;A0A096LNY6;A0A096LNY5;A0A096LNY4;B4DEP1;A0A096LP72;A0A096LP92;A0A096LP76;A0A1W2PRX2;V9GY96;A0A096LNT0,0.0005,0.0037,0.0001,608350.0,617500.0,570980.0,634760.0,722260.0,690870.0,606080.0,637550.0,688940.0,566150.0
A6NDG6;H3BV17,0.0008,0.0047,0.0001,336750.0,327940.0,321580.0,358910.0,431220.0,378210.0,334430.0,359140.0,405270.0,318500.0
Q14691,0.0004,0.0039,0.0001,65562.0,73394.0,70166.0,78098.0,78322.0,82719.0,66816.0,72847.0,80679.0,67001.0
Q9ULX6;Q9ULX6-2;M0R1Y5;M0R010;M0QYT7;V9GZ50,-0.0009,0.005,0.0001,9227.9,11482.0,11472.0,11426.0,11567.0,12164.0,9927.1,11679.0,11638.0,10320.0
A0A0X1KG71;Q8WX92,0.0015,0.0065,0.0001,79252.0,107910.0,96532.0,107450.0,108290.0,119580.0,77807.0,102800.0,124220.0,83660.0
Q96BW5-2;Q96BW5;A0A0A0MSI3,-0.0,0.0004,0.0001,207740.0,230430.0,214990.0,222330.0,237310.0,247010.0,221520.0,225370.0,240210.0,192350.0
A0A0C4DGK4;A0A0U1RRJ0;A0A0U1RQC5;Q9HDB5-3;Q9HDB5-2;Q9HDB5-4;Q9HDB5;Q9Y4C0-3;Q9Y4C0-4;Q9Y4C0,-0.0004,0.0011,0.0001,6482.2,7346.3,6089.2,6227.2,5763.2,5423.1,6828.4,6723.7,6321.5,6790.4
Q92791;K7ERA3;H0YED7,-0.0011,0.0063,0.0001,11358.0,14096.0,12216.0,12577.0,12714.0,13436.0,12249.0,12213.0,13550.0,12081.0
A0A087WVA3;Q9H5I4;A0A087WXT3;A0A0A0MR11;Q06732;Q06730;Q06730-2;Q06730-3,-0.0015,0.0048,0.0001,3517.4,5347.9,4597.4,4661.3,5594.7,4349.0,4986.1,4416.2,5351.7,4573.6
Q9UHD9,-0.0003,0.0036,0.0001,91144.0,106830.0,97547.0,105530.0,114410.0,109990.0,94349.0,107640.0,117420.0,91649.0
Q9Y5J9;G3XAN8;E9PIR3,-0.0009,0.0066,0.0001,146970.0,157100.0,139980.0,162750.0,173890.0,176220.0,152530.0,159540.0,168330.0,132590.0
Q8NFQ8,0.002,0.0078,0.0001,82538.0,94514.0,86652.0,116620.0,121310.0,116060.0,78188.0,113340.0,118290.0,82581.0
O43592;F8WDU6;F5GYW6,0.0006,0.0043,0.0001,262800.0,347630.0,307740.0,346290.0,350840.0,373440.0,279450.0,329400.0,365060.0,287030.0
H0Y6N5;H0Y742;E9PHI4;O94901-6;O94901-5;O94901-8;O94901;O94901-9;H7C2K3;B0QY60,-0.0004,0.0017,0.0001,12409.0,16190.0,14446.0,15949.0,20795.0,17507.0,14466.0,16668.0,17987.0,13572.0
Q96JH7,-0.0009,0.0049,0.0001,21121.0,29070.0,25661.0,26554.0,29349.0,28732.0,21384.0,26395.0,30631.0,25793.0
C9J8T0;P57772;P57772-2,0.0012,0.0069,0.0001,18596.0,25041.0,23055.0,24885.0,28519.0,28009.0,21121.0,23601.0,27147.0,21368.0
O95394;O95394-3;O95394-4;J3KN95;A0A087WT27;D6RIS6;D6RCQ8;H0Y987;D6RF77;H0Y8I3;D6RCD1;D6RC77,-0.0006,0.0064,0.0001,457590.0,498620.0,457690.0,499030.0,527160.0,532660.0,452120.0,495620.0,530230.0,456210.0
C9J5P1;C9JNE2;Q9Y530;C9JA90;C9IZY1;H7C5Q1;C9JXC3,0.0001,0.0009,0.0001,14950.0,19522.0,17458.0,18207.0,18961.0,18710.0,16184.0,19210.0,20027.0,15905.0
Q9NX08,0.0009,0.0064,0.0001,37667.0,47303.0,39773.0,44040.0,44686.0,48798.0,37075.0,43528.0,49161.0,37983.0
Q86YV5,0.0002,0.0011,0.0001,40316.0,39676.0,38908.0,46029.0,51019.0,48257.0,37506.0,44104.0,48369.0,40179.0
E9PJ36;Q9UID3-2;Q9UID3;E9PRV0;E9PKX7;E9PMB6,0.0011,0.0047,0.0001,9564.2,13525.0,12617.0,13077.0,11806.0,13458.0,10525.0,11929.0,13443.0,11930.0
Q9NZ32;V9GYX7;G3V2Q5;G3V5Y4;F6S9Y6;G3V524;H0YJE8;G3V4K6;H0YJD9,0.001,0.0062,0.0001,232230.0,244440.0,225250.0,263790.0,311880.0,274160.0,226340.0,277130.0,289980.0,223640.0
Q9NXE8;A0A087WY60,-0.0009,0.007,0.0001,17769.0,18716.0,17412.0,19514.0,20113.0,19847.0,17041.0,20051.0,20627.0,17045.0
Q12888;Q12888-2;A6NNK5;Q12888-3;C9JXV0;H7BZY0;H7C3N7;M0R142;H7C495,-0.0002,0.0019,0.0001,715190.0,840530.0,762800.0,857360.0,937870.0,884510.0,735820.0,848310.0,909160.0,771410.0
Q9Y6Q3;Q9Y6Q3-3;Q9Y6Q3-2,-0.0004,0.002,0.0001,11979.0,14258.0,12360.0,11939.0,13294.0,13221.0,12824.0,11847.0,13732.0,12735.0
Q8IVG5,-0.0009,0.0016,0.0001,435.22,663.32,473.36,477.63,621.73,525.29,462.41,569.24,513.36,597.74
Q5JTD0-2;Q5JTD0;Q5JTD0-4;E2QRK7;H0Y4D6;A0A075B6G8,0.0006,0.0058,0.0001,179990.0,208090.0,186470.0,198650.0,210470.0,207710.0,189770.0,199580.0,216260.0,180810.0
Q12962;A0A087WWP5,-0.0008,0.005,0.0001,47948.0,55132.0,48806.0,52317.0,61912.0,55135.0,54571.0,49282.0,58601.0,49973.0
