Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA48,V_log2.i._TMT_3_iTSA48,V_log2.i._TMT_5_iTSA48,V_log2.i._TMT_7_iTSA48,V_log2.i._TMT_9_iTSA48,D_log2.i._TMT_2_iTSA48,D_log2.i._TMT_4_iTSA48,D_log2.i._TMT_6_iTSA48,D_log2.i._TMT_8_iTSA48,D_log2.i._TMT_10_iTSA48
Q9UHF7,0.0739,0.63,0.0515,646334.1791443003,602282.034592162,557064.247139823,591557.4256744572,680110.8018491481,639341.2972874207,688277.5128704521,669009.0122299816,593689.4291182064,640684.0637183757
Q9UQB8,-0.0201,0.626,0.0515,20180578.978428874,20279951.692349643,20455390.738003634,20139530.984106522,20275304.42129007,19691366.417581156,19677785.419411942,19835242.640520833,20319776.246352326,20147554.779369332
Q7Z5L9,0.0342,0.6271,0.0515,15575288.49298754,15506580.246512383,14529832.03792123,15004686.078220703,15575288.49298754,15968104.92664316,15812289.846680032,15276046.91477438,15219966.630776118,15548413.768863136
P30040,0.0567,0.6318,0.0515,116004489.54820746,114208919.82092664,97262802.11227171,110237781.59392044,106369855.66143316,108842429.20370054,115482381.20956895,109261814.7924639,117601880.60476467,113387731.58735563
Q96CF2,-0.0554,0.6303,0.0515,1608468.731818469,1597985.1713154525,1461686.938651554,1635415.4679076201,1532509.3443694352,1434180.9708093253,1608468.731818469,1480819.1225495262,1560072.3538207528,1439162.1214600287
Q9H4Q4,0.06,0.6329,0.0515,1172313.576306962,1146995.1894802335,1134809.3013484576,1045997.3022255477,1234309.5587570672,1094425.5229883888,1240258.6943145017,1205702.5301221753,1205702.5301221753,1215632.019423103
P15498,0.0571,0.6221,0.0515,378630.66422636935,392341.5301110904,374509.4144060778,395020.921710054,406255.61004605255,374509.4144060778,403209.4622851388,402273.3251264706,429910.4788062207,410309.3941620302
O14795,-0.0893,0.6359,0.0515,423444.3604914113,533828.006214212,504664.814810699,527216.5779446602,421870.6366592614,473672.82824127545,440985.21148371266,445462.3851074868,444191.8970764121,456582.88005684403
P52272,-0.0473,0.6289,0.0515,283069421.4987685,299103120.2791334,308310730.2380881,309185921.9180334,283069421.4987685,276872065.10234046,268002723.3464381,291170285.0393045,299774912.1932065,295381088.3059975
Q9Y3D0,0.0624,0.6367,0.0515,3488179.374936003,3957516.267653753,3489566.3438850846,3530389.3753751074,3939693.241439639,3500458.3009092654,3867827.7861146806,3827772.854216095,3963326.689097059,4011103.271028951
Q14240,-0.0375,0.6239,0.0515,14927523.25039743,14795238.630769808,14872230.916167162,15700141.435755199,14407778.487370327,15149194.07783817,14686843.713282306,14711718.966785735,14068614.589408819,13988841.563819036
Q96AB3,-0.0499,0.6355,0.0515,7269601.998977074,7386210.817960176,6433981.646919782,7084205.53929735,7217346.106895062,6901670.55979056,7096973.654111592,6844869.094115495,6520016.659225267,6743047.173797261
Q711Q0,0.0563,0.62,0.0515,1755068.1483350606,1820786.0640370066,1816404.7072781383,1582575.031230206,1941184.2242595758,1836287.6494242696,1869633.1385297272,1882619.39201304,1797050.8727081234,1860867.4565857686
P32929,-0.0391,0.6218,0.0515,44566719.06417334,41572300.80917767,40921153.29952439,43751394.94586779,41889080.48801186,41456515.08457296,42715421.12545625,41874989.70553366,39347731.84948664,41100694.320533745
O15121,0.0561,0.6329,0.0515,249432.0074417858,232633.22118307365,233531.33391031701,247101.04734131752,234716.14568387187,250483.1081511568,248280.640972514,262964.5083102876,237113.1829455323,242943.50710200352
P62861,0.1494,0.6237,0.0515,3098364.8951802757,3306101.3245922946,1986444.6578910984,2625614.662669757,2852385.668909282,2779415.59410473,3315855.185017403,3041320.294281092,3018391.517027982,3195459.7175810495
Q13049,-0.032,0.6253,0.0515,914336.8122237478,879043.8812980816,901350.164295471,909862.1571419906,889563.5567434663,869031.6770062656,847854.0826833347,887153.2335501383,901350.164295471,879043.8812980816
P42345,0.0469,0.6308,0.0515,13789506.206585942,15018155.30213883,15420773.753310313,14434822.484245984,14258017.193455335,14561414.698156472,14161974.02861868,15104586.145073256,15482810.574236259,15824029.335772967
P05412,0.0473,0.6372,0.0515,980670.7756088034,949319.2878964598,873796.4627500343,948553.8676828748,956264.7034074645,945577.5318159201,985996.2266904166,954738.3995007096,1002573.4959843768,964709.7822517173
P31689,0.0321,0.6204,0.0515,36500546.77976499,36466785.55592738,37763812.61474105,34540789.90258594,38009497.590608515,37186798.694414586,36988053.37947923,37877899.15072894,37119816.68519647,37736311.782970145
Q9Y3B7,0.0487,0.6376,0.0515,11405868.744481876,11725709.709046772,12415982.126408856,11259211.023925358,12281187.162859058,11232727.844683576,12064665.995526833,12528337.524866203,12407544.903168414,12716288.965173738
Q96GC5,0.0398,0.6337,0.0515,4008757.8691799156,3975918.4350276645,4321164.672374931,3960161.5394907575,4197278.348209675,4011103.271028951,4143765.640608635,4272058.611870149,4206646.798737237,4343810.813593343
Q9BYD3,0.0414,0.6211,0.0515,6823159.4960175855,6862387.868593461,7036672.606542251,6704980.287651962,7242661.304126686,6694931.760610999,7023808.887031544,7375787.086146266,7057765.8643525485,7432312.231763948
P58107,0.0492,0.6346,0.0515,14760569.198208068,15235269.134525344,16932719.243612017,15599306.75214538,15783780.69227384,15357866.32555841,15456878.155265318,16424740.82657229,16553549.904484363,17014023.899857912
Q75N03,-0.0412,0.6247,0.0515,3093653.846796598,3070834.9024701994,3167733.683210587,3263277.6702657975,2883476.132305272,3072841.6647869283,2933561.5880234623,2958223.9828480305,3063376.415973272,2977452.6404551496
Q12800,0.0408,0.6203,0.0515,12044415.188172795,11829851.189493747,12259848.284381164,11167918.867156899,12220977.512282854,11611446.163182758,12064665.995526833,12484298.570257539,12126633.74648675,12777600.297518212
Q9BQ39,0.0378,0.6208,0.0515,1919573.6184093335,2026782.1676369589,2070692.3032677846,1962335.5691350417,1989260.0403203839,1999259.621152056,1950245.3060522147,2110271.0140918344,2070692.3032677846,2076007.4063813214
Q9BXS5,-0.0401,0.6314,0.0515,28279396.369191445,27818995.85494884,29833845.225734506,31115320.481928814,28562853.70598242,29356996.93716455,27759205.477922298,28452387.472104922,28187306.9139706,27500035.01896644
Q6N063,-0.0755,0.6235,0.0515,3053710.464954871,3311873.9633161705,3610892.2003344623,3409662.9424873437,2757145.055589469,3154584.925824884,2787817.50018277,3047521.6725941715,3134625.324061685,3156111.5579411197
P62699,-0.0694,0.6226,0.0515,4597538.069126428,4480731.073178005,5373107.642562313,5492888.514281847,5376171.611118455,5205793.087485684,4732964.105059978,4717417.706105096,4617316.799181254,4793902.7439224925
Q86VX2,-0.0598,0.6239,0.0515,744045.0758580846,751199.1890596246,755162.3066959743,795725.8932006822,685600.9200834353,775505.8937253772,686761.5770001785,717087.3887945325,715929.4990773874,676348.7364954333
P39019,0.072,0.6228,0.0515,61615948.644249,61390707.47650278,51247577.73137594,54804449.02004989,60043723.50008803,53745463.48832186,64323552.9029825,59553969.22540887,61281172.71258912,64225186.11239537
P28066,-0.0361,0.6236,0.0515,148886955.59656763,147791656.06007063,148282069.03799063,150496131.2794964,136712312.59424937,145149504.89110678,144534515.9900163,139374684.66110462,139374684.66110462,143818878.11881366
Q9UJT0,-0.0406,0.6197,0.0515,3439294.748865991,3598519.4114246015,3488179.374936003,3285640.5340538607,3631880.440474712,3567061.35420443,3328818.613847569,3338375.922802109,3302408.0226741824,3379722.3012204845
Q99836,0.0307,0.6194,0.0515,4143765.640608635,4136622.5418509846,4093736.6326162196,3878987.5910664164,4154298.7257238654,4102611.8330297302,4197278.348209675,4108797.7304353965,4146821.997054943,4236774.754269729
Q9UFC0,0.0482,0.6193,0.0515,6425186.3642797135,6630394.037074262,7236540.114990288,6654479.75290313,6752019.313194905,6616919.695053208,6624882.563190848,6993688.5536934985,7073268.4700387055,7438196.0851990385
Q8TCE6,0.0592,0.6351,0.0515,1209335.441968566,1272626.3256145697,1305819.9887284064,1280983.7822124509,1173936.4004613096,1395908.8220328733,1210522.974658144,1210522.974658144,1351228.7696455903,1319861.475041068
O00231,0.026,0.6306,0.0515,208357533.06240797,203624126.63580632,199633229.45586053,196940009.23499998,200995534.6907122,206426408.75376725,206426408.75376725,203624126.63580632,201470202.69206917,207342972.5378011
Q9H6R4,-0.0617,0.6223,0.0515,699949.333782581,737219.8085127026,766592.9155471779,749393.0851328197,645081.8856636892,681200.2741178857,709808.3153517358,647087.3955311453,703526.7382331534,697066.7126407565
Q9NVM9,0.0227,0.6209,0.0515,22982006.09067295,22561465.397916265,23246716.334464565,22167265.530138277,22320150.203024052,23028258.557304922,22646811.214052327,22868072.28657766,22876913.747444563,23352328.259290464
B2RUZ4,-0.0279,0.6238,0.0515,1953196.5714839185,1978647.807761824,2015051.3736560468,2011931.9796857818,1969390.4955244893,2021455.5223849148,1925818.231432822,1919573.6184093335,1945818.0339611855,1900909.9242951763
Q8IWB9,0.0309,0.628,0.0515,3030982.3281989344,3030982.3281989344,3113446.0507759703,2936155.733537982,3150697.5732135144,3182830.3491820493,3067328.9853404844,3096583.5891448087,3039716.761442952,3165324.0666292845
P46776,0.0535,0.6216,0.0515,4776852.734494752,4931621.9886861555,5513410.307561726,5225207.105180256,4677695.985803665,5075381.329678362,4961358.028151976,5245922.232360526,5337951.660187164,5382436.7110403385
P50402,0.0287,0.622,0.0515,17001016.350663926,17169076.914840806,17733149.58135223,17194648.044493176,17095644.29710925,16844289.49528541,17498257.040186454,17586933.412543956,18102466.309081744,17661321.497447167
Q9Y5S1,0.0288,0.6332,0.0515,4283709.27349301,4369782.885739191,4593098.525071997,4399908.22166752,4441837.026847165,4454412.950386276,4420764.832834708,4596233.87708882,4451193.198945105,4551579.62933308
Q9UHB6,0.024,0.636,0.0515,19506641.612735603,19284923.80391107,19355701.369351886,19410301.34119499,19328102.03312579,19708685.074911114,18950746.84446912,19691366.417581156,19881159.99921986,20028248.429753326
P54619,-0.0268,0.6247,0.0515,13910450.523424352,13242825.465262908,13998687.379862087,14017648.619486155,13475318.903028712,13441332.03142604,13379820.91251585,13662590.817755241,13571241.508952608,13151700.275499819
O95785,0.0275,0.6226,0.0515,11028678.1479318,11082839.719800113,11641270.55418765,10823638.614796668,11556448.142836764,11405868.744481876,11374507.5454804,11396703.587237122,11489852.326062074,11396703.587237122
Q9UBU7,-0.0909,0.6301,0.0515,440345.4734021591,382321.29398140364,452725.38268007204,426112.83730026433,369171.6699577546,437610.1423999601,346571.7438128466,375142.21136154485,406607.92252815515,373264.0577155917
Q8N543,-0.0599,0.631,0.0515,19658155.282263096,19332924.293863002,23294060.357749723,19126640.79320197,18694338.286420237,19771047.04133392,18863038.480980188,19095199.2746411,19174463.951761987,18863038.480980188
Q13569,0.0485,0.6185,0.0513,2138493.21622962,2251274.4126237794,2196589.1459498485,1967147.559072653,2174369.825664128,2347895.2919942657,2125869.681686768,2189299.2260164497,2164957.2701105783,2238448.335761613
P17542,0.0293,0.6183,0.0513,5641899.94372808,5524269.951354918,5413927.284904376,5487598.880556128,5629147.925994221,5515989.38557906,5716015.666844452,5515989.38557906,5803856.304395641,5641899.94372808
Q9NR31,-0.0358,0.6185,0.0513,36113041.85609474,37805014.18406301,37157898.622072734,39582458.87341185,36968886.38396737,35811807.23509934,36500546.77976499,36549512.303700425,37898831.972922325,35811807.23509934
Q9BUB7,-0.0553,0.6175,0.051,1029545.6715980187,1023231.3989669052,1074653.5546293778,1153472.805111316,1135364.210944462,988396.2489771665,1015608.7577103275,1063813.6109084168,1029545.6715980187,1101375.339179147
P00338,-0.0301,0.6173,0.051,1137213504.2372062,1079339326.7449691,1061673182.4542633,1061673182.4542633,1071676619.9295762,1053742253.9835266,1079339326.7449691,1053742253.9835266,1037944897.6383653,1061673182.4542633
O14979,0.0238,0.6175,0.051,140641826.408653,146151423.4985554,146151423.4985554,144534515.9900163,148886955.59656763,148282069.03799063,146597536.60275158,149407681.24723634,146597536.60275158,145699626.68510145
O00483,0.0849,0.6167,0.0507,2625614.662669757,3309276.0239909883,3511481.831567626,2809141.3520412366,3330604.713561986,3213099.084103795,3240174.3179753716,3298430.371809948,3634531.4533070005,3100322.104931373
Q7L5N1,-0.0575,0.6165,0.0507,27500035.01896644,25367215.65756285,25266124.07063801,28250269.211581532,23090951.54592329,25357374.132259518,24953646.887921706,24926913.660155084,23734806.95514421,25132787.937173434
Q8IWD4,0.0336,0.6159,0.0506,4239641.598835224,4213156.2490987135,4166734.773619045,4256414.971586212,4140271.4843043345,4059150.9761822056,4278802.179006176,4341652.684969253,4424016.084049722,4353000.5447681155
P10242,0.0428,0.6157,0.0506,1169090.0839582314,1193173.6069596368,1133389.3810095626,1197764.202777663,1267482.352799653,1217919.1632640145,1222975.1678587634,1262265.7516245067,1236371.2917645392,1185635.7222699272
Q96EK7,-0.0918,0.6154,0.0506,2990370.7665455854,3604846.4553041,4030498.9903562427,3565148.5737068993,3638979.2901914134,3779392.0718565877,2959887.4343950246,3225940.41355683,3056741.5803852887,3664203.0215374855
Q5JSZ5,-0.0583,0.6156,0.0506,11996495.986891376,10273174.71335378,9949491.752375253,9649956.109706882,10454472.180474991,10153306.411737539,9832990.715504171,10017329.091778405,10087416.670227593,10033191.249031259
P19387,-0.0237,0.6148,0.0502,6878821.649479131,6957193.13264834,7175679.08521904,6939323.193659219,6968103.44039532,6878821.649479131,6640369.218471009,6899147.336522454,6979661.5021588355,6862387.868593461
Q96CM3,0.0733,0.6117,0.0501,964709.7822517173,952869.6663294076,885313.5886635341,774206.3687690279,1015328.3995781316,977884.4864953546,960943.0785860042,969893.6989618322,952869.6663294076,957742.1564489187
Q9H3Z4,0.0376,0.6119,0.0501,2835016.8711944125,2852385.668909282,3014627.485329934,2910771.924764041,3042550.292914932,2850980.1028784835,2995625.427390594,3000570.382553215,3096583.5891448087,3058668.320441616
O00418,0.0424,0.6122,0.0501,8292581.412041174,8279370.501586437,9092142.154424792,8037599.7704504635,8326168.185501289,8258773.934711062,8415337.372724423,8748009.642968617,8762961.137032047,8977059.770066444
O95219,-0.0347,0.6126,0.0501,968109.7750391624,942297.1077482122,1002573.4959843768,977884.4864953546,943917.3917007265,947643.2838592955,928865.7874761898,917002.3465336997,979951.1717761718,934255.4052776729
Q86T24,-0.0337,0.6122,0.0501,1722782.5797502617,1703259.3668230334,1765245.4530805447,1676360.5323565789,1820786.0640370066,1692234.227976529,1735721.9663746199,1681523.8256515046,1656340.1638762027,1699422.7704185732
Q86U28,0.0551,0.6125,0.0501,2223145.3274006285,2110271.0140918344,1943387.8989855703,2051769.5511298915,2231087.988047176,2331325.2622253876,2231087.988047176,2170760.7384618283,2166555.5848606373,2045278.6648481498
Q8NFC6,0.0361,0.6135,0.0501,76058933.29855666,76955537.67591932,76955537.67591932,72334601.27299589,81736843.78975557,79606138.67850046,78194114.10272516,79313950.08596331,76764985.2563193,78886894.00460497
Q32NB8,-0.0731,0.6116,0.0501,201685.378259052,201685.378259052,230410.03404489224,188193.92730998903,197029.9894643595,182711.4271055114,193372.89748688255,193372.89748688255,199407.15624916294,197029.9894643595
Q13017,0.0581,0.6128,0.0501,7217346.106895062,6968103.44039532,6993688.5536934985,6226250.452191066,7746522.053233506,6962255.942998996,7169818.610902114,7342983.360017404,7432312.231763948,7591374.268109813
Q9BRP1,-0.0285,0.6121,0.0501,10495119.006675642,10227113.070623728,9934062.89371901,10163554.723182898,10273174.71335378,10087416.670227593,10278262.87466081,9813290.855188768,9820469.30724322,9969239.758086223
Q9H6Y2,0.0493,0.6128,0.0501,3574678.441239245,3424685.7941013314,3625289.358118637,3236540.1494136006,3815063.342425921,3854588.308962312,3587182.6381527707,3643026.1746229487,3598519.4114246015,3559214.2029540837
Q9NS86,-0.0343,0.6126,0.0501,15155371.802478047,14093178.008935476,14068614.589408819,14547438.689059999,13861790.847997362,14198191.186857698,14236385.315252569,14017648.619486155,13766332.258617945,13646979.996502135
Q9BWJ5,-0.0657,0.611,0.05,5577657.435428388,6590965.508549516,5207316.624421771,6132693.249053548,5830807.48661621,5728171.355093453,5667075.019580422,5653943.164229129,5653943.164229129,5269093.281344311
O14841,-0.0251,0.61,0.05,27015515.960489787,26755402.37440946,26361847.764091235,27036225.561850484,26774631.24998332,26725236.146650303,26905358.41983988,25808168.730430786,25678057.260593515,26185245.40811843
Q9HA64,0.0486,0.6113,0.05,14036012.28712473,13271101.836467288,12905742.59012739,12705810.045204982,14602373.590956451,14529832.03792123,14376914.207380379,13646979.996502135,13594225.18287337,13510772.40984384
Q2KHR3,0.0556,0.61,0.05,3236540.1494136006,3358154.2770250044,3540967.962285668,3270535.423915545,3391405.7053569634,3525122.6168567226,3286450.21549783,3348761.570175942,3346491.107464412,3903978.4539076956
