Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,V_log2.i._TMT_9_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52,D_log2.i._TMT_10_iTSA52
Q8TB05,-0.0024,0.0184,0.0039,405597.51563143695,394527.7244426392,353614.5715119219,358214.22162829485,378154.13791724393,372907.3661981745,381470.1301226919,403945.02028822777,354753.6518582318,372907.3661981745
Q03468,-0.0028,0.0231,0.0039,744679.4343799609,727661.6637721064,713193.6439397387,689462.313693508,813747.6407491738,751655.3439966646,738287.353240164,726667.7679260215,759162.4555803444,701457.3732288925
P60842,0.0062,0.0266,0.0039,223189765.16893667,239730217.78493562,260670264.77648422,285246139.4173963,220481222.25968283,223846532.59125918,225579280.3270996,241464694.25235108,269736519.556752,272509180.0403736
Q68CP9,0.0046,0.0216,0.0039,2905496.749531254,3114349.0776921706,3416438.9354324285,3783829.102961528,2765947.30346245,3228041.084987211,3066556.85796698,3064250.4350896636,3341306.7377916877,3244071.9350542263
Q96KP4,-0.0024,0.0176,0.0039,51608366.44287813,52720782.94974613,51304734.4689798,49625282.86919283,51772266.41105161,46713586.87228204,51225852.749942556,50057754.846676305,51304734.4689798,57873148.97861893
Q99829,-0.0023,0.0277,0.0039,10194135.507533528,9929291.996133454,10143757.389808083,10566430.067636887,9680215.135550773,10121344.487251064,9567778.36760931,10194135.507533528,10221950.185414914,10324004.574463597
Q13501,-0.0044,0.0183,0.0039,8044870.90657007,7863050.39443274,8171850.668580715,8564732.161442537,7992865.988633478,10450545.104390148,7725050.641786196,7585429.39499363,7658667.2093950985,7431323.585895934
Q8TAE8,-0.0018,0.0167,0.0039,1694559.096558684,1623178.2971749837,1581109.8566587402,1649153.5599015455,1566068.9809213763,1698959.7930894173,1522816.5883581138,1613582.4196718743,1716115.0558714229,1557928.9829204688
P07437,-0.0028,0.0193,0.0039,160855507.2673956,174386173.83189997,164082707.28575578,154257963.61787602,163782387.18328482,146191844.49631238,161560485.98673648,162658514.21038532,168364608.023305,178063792.78608164
P53365,0.0021,0.0262,0.0039,2217932.4402372227,2265934.7387804855,2249868.5299542528,2174757.0641846247,2407992.0861134315,2258856.7946032123,2314777.0902294433,2261980.622965985,2227244.5606179605,2264079.175756284
Q13595,0.0015,0.0241,0.0039,8545867.392484715,8492719.203745078,8785119.865251716,8591366.935719037,8317246.503254519,8531016.362852678,8360725.34592224,8466900.415205743,8789910.712872572,8628564.36095465
Q67FW5,-0.0026,0.0181,0.0039,1786974.6527312377,1764717.2781179287,1813040.145700285,1642435.4601753168,1957179.2339286848,1890459.2227252412,1876708.4998787802,1794608.3148720663,1662577.3826574676,1720823.0692381915
Q01850,0.0033,0.0275,0.0039,1043605.2454524399,1072786.6659374647,1141719.0969766362,1232080.2273282518,1115766.3602451624,1157387.4059336202,1154640.7445597313,1083465.0082420404,1110392.632465495,1105550.3802455072
Q9Y6J9,-0.0029,0.0264,0.0039,938403.2081494881,953732.8538927736,935673.5916654159,954629.7026537546,909921.0445550166,922155.8116379845,860462.6290241429,922155.8116379845,1005035.499513784,979144.3169224476
Q969X5,-0.0031,0.0252,0.0039,811735.2786682252,856936.7629324805,769948.4759433257,761907.4254189996,795491.6821996602,738287.353240164,797980.7618308588,819699.65777057,851282.2950247439,781241.6448599896
Q16718,-0.0058,0.0244,0.0039,5235212.54568144,4856378.341361252,3752451.748071212,3968645.6969243684,4303283.985051493,4522438.364270705,4258289.75344174,4483757.056467808,4528081.580045823,4084692.6863999106
Q96RS0,0.0026,0.024,0.0039,3366789.1208934356,3464910.964035857,3858313.952121344,3730971.1402247604,3683061.4311267515,3664677.696083313,3583534.2683490682,3495047.276553185,3598098.7467717202,3779571.707237435
Q99733,-0.0015,0.0227,0.0039,109256641.48995619,109054005.5355123,109771782.68101336,110585240.87682179,113313712.77184933,113738099.33631675,112885836.08752312,109054005.5355123,108222315.99235839,107597119.13555102
Q96CW5,0.0027,0.0264,0.0039,758300.8108360397,792358.7059122844,780406.1437229334,784019.0806322831,716271.7414462029,747734.9073461776,741392.9187098965,751655.3439966646,817348.6028630434,780406.1437229334
Q7Z6B0,-0.002,0.0256,0.0039,25448705.204169523,24366232.273412906,25743671.212499715,26048551.247316495,25686944.073583547,26516064.655670155,25743671.212499715,25126483.646400504,25111840.067064017,24631687.6113012
O15397,0.0024,0.0211,0.0039,2611507.4161487333,2712903.462168367,2532460.647239961,2439020.916935192,2643524.853824121,2390869.341900635,2696673.1504010493,2552950.7398652956,2680669.370679207,2643524.853824121
Q709C8,-0.0027,0.0271,0.0039,30398874.838079274,30909940.04367188,32888488.0428384,33859488.1839272,30484832.641821172,32654489.082685366,30739580.264371227,31130863.52841971,32088125.54407977,31519941.906096604
P07437,-0.0028,0.0193,0.0039,160855507.2673956,174386173.83189997,164082707.28575578,154257963.61787602,163782387.18328482,146191844.49631238,161560485.98673648,162658514.21038532,168364608.023305,178063792.78608164
P18206,-0.0014,0.0246,0.0039,915982338.2548841,927352229.191615,915982338.2548841,938782664.1794692,900659800.7457699,934269020.8916264,915982338.2548841,915982338.2548841,927352229.191615,900659800.7457699
Q96EN8,-0.0031,0.0236,0.0039,2964481.966717873,2951094.993303621,3438800.9278374487,3261420.9491664064,3341306.7377916877,3358468.1348305237,3172241.795364828,3194078.346719764,3058802.9714214397,3115540.2398915044
P34949,-0.0011,0.017,0.0039,3225882.74630402,3068665.345426002,3153583.3197703,3186046.075286681,3148714.5419189157,3089982.014177588,3174442.0041534943,3154804.0517840404,3100523.019537045,3251803.79259554
Q86VU5,-0.0034,0.0207,0.0039,1208164.9938145275,1198298.905180415,988764.4376579865,1027167.9626736606,1037258.2059370644,1039533.1105062966,1050074.7793276224,1119786.2891521172,1109061.6862003927,1111692.5188633974
Q9NZD8,-0.0059,0.0247,0.0039,2008561.7155734603,2264079.175756284,1818477.758674282,1803171.5654523463,2330751.1691837115,1827491.6453222567,2307882.7015490592,2004320.736417629,1986302.484438597,2028237.25194357
Q9NUQ7,0.0036,0.0266,0.0039,2397454.442346136,2460310.9269159157,2547906.119222018,2347210.615176722,2497701.4822293073,2171416.988325803,2556671.8478406905,2527560.211989458,2439020.916935192,2606647.214446058
Q06587,0.0077,0.025,0.0039,1582634.6190790972,1566744.4045089595,1873754.48406245,2117696.276817389,1369818.6907689746,1896956.387794719,1542661.338326854,1624866.7369112486,1810548.9608335395,1607761.4797733296
Q14157,0.0018,0.0239,0.0039,82567234.00022742,81095409.18891782,82003062.83665733,82073826.9917845,83931841.57527156,86075032.21743219,83931841.57527156,81857666.21846065,82295286.71622364,78206504.12702921
P50990,0.0014,0.0172,0.0039,1147822783.2600098,1229304533.2132661,1272924212.1043327,1249188779.5883355,1229304533.2132661,1194373686.002406,1229304533.2132661,1249188779.5883355,1229304533.2132661,1229304533.2132661
Q9UPN6,0.0014,0.022,0.0039,14352101.87254127,14223732.780361775,14730183.633271338,14398416.791474694,15018597.724815644,14689539.561082741,14899332.88573042,14279602.36176175,14554112.784684276,14365779.090496942
Q9NVH0,0.0041,0.0265,0.0039,290790.16092676285,274067.1880134909,308755.8722253573,305594.01644413784,348690.5451578011,310235.05773076747,300373.1245467791,301795.42494654213,314780.5488567944,300373.1245467791
P04062,0.0029,0.0275,0.0039,1042166.6479917831,1003186.4803988162,1090781.6615482187,994905.2284253462,1057099.9859420883,971083.851625388,1057099.9859420883,1012507.1884553324,1086493.256841983,1072786.6659374647
Q8TEU7,-0.0016,0.0176,0.0039,4253384.123236374,4569945.406559468,4604640.296013842,4609646.249965746,4240502.812271813,4501203.250544077,4411883.576405687,4314996.145505162,4498979.149211507,4513663.947687275
O95140,0.0023,0.0233,0.0039,4429335.72223081,4917044.393829507,4895120.861438486,4721227.884387986,4701551.629155318,4531276.008166168,4624998.733857196,4772308.345804044,4792213.423532451,4977307.571224762
Q9P1U1,-0.0017,0.0181,0.0039,719497.6054514844,746729.9962988464,702482.9965161638,751655.3439966646,740087.0413698531,756088.2348581506,765873.237193784,730749.2967172019,718731.0610042555,686226.540932989
Q9UHB9,-0.0026,0.0218,0.0039,5380494.907993498,5655877.1760062305,5459919.652105132,5463858.30566108,5110844.334874242,5019367.088691908,5281349.697437742,5300305.148323316,5681702.020403504,5760698.930426167
Q01664,0.0033,0.0271,0.0039,2656168.059044815,2668386.320915003,2608652.492590383,2569202.723107448,3005454.107551939,2712903.462168367,2868006.2752291495,2690789.308020504,2636862.805752995,2616161.567325132
O96005,0.0024,0.0209,0.0039,3626391.1126718223,3803061.055647603,3949537.9118184512,4160477.2808424514,3565884.021120208,3815209.897910945,3726051.6185515616,3781476.4668799057,3909285.148771005,3877514.1625161935
O60610,-0.0012,0.0182,0.0039,198558424.1718889,200977683.08429772,198558424.1718889,199009272.31158686,195893691.86029944,188955579.71284333,196659396.52287102,201473575.23164317,201473575.23164317,203908106.375977
Q8N6R0,-0.0018,0.0183,0.0039,3166815.835581941,3337427.739797011,3345582.546457828,3411076.5712385974,3061838.4413171858,3213955.0252410443,3120968.8125874493,3251803.79259554,3339553.185518087,3369179.0974090407
Q86YM7,-0.0019,0.0263,0.0039,6489172.110273252,6426608.466983568,6631654.933445292,6738343.342091179,6842327.556947355,6799502.5861983895,6696322.777659658,6467192.800060963,6708050.782412305,6412297.008714486
P53992,0.002,0.0174,0.0039,24783176.566843987,24897491.71058804,26269930.720706765,24504919.64208515,25892265.91802437,23019494.06992427,25126483.646400504,25743671.212499715,25659197.77436312,27109351.008125663
P07437,-0.0028,0.0193,0.0039,160855507.2673956,174386173.83189997,164082707.28575578,154257963.61787602,163782387.18328482,146191844.49631238,161560485.98673648,162658514.21038532,168364608.023305,178063792.78608164
P07437,-0.0028,0.0193,0.0039,160855507.2673956,174386173.83189997,164082707.28575578,154257963.61787602,163782387.18328482,146191844.49631238,161560485.98673648,162658514.21038532,168364608.023305,178063792.78608164
Q99504,-0.0017,0.0239,0.0039,2658068.7514492334,2715854.2560255383,2752784.9709040252,2790372.313534298,2744409.9281572425,2627580.9673698456,2673643.461863918,2723868.5274284557,2824079.7320133545,2799106.7352834777
O00584,-0.0024,0.0216,0.0039,8564732.161442537,8323599.332335964,8096510.237233139,8309304.984659944,8952981.596248243,8789910.712872572,8969904.036237853,8382087.145242438,8148929.620477698,7905921.7759188125
Q9H4Z3,-0.0014,0.0177,0.0039,2249868.5299542528,2315354.3582699667,2209532.666680108,2355247.9048489085,2292385.9047769066,2179628.273967694,2246205.4815665293,2295333.3182015405,2348209.4408990894,2343611.6727750697
Q9HC52,0.0029,0.0191,0.0039,277598.60644690285,269018.208621,235245.18848927895,232796.28175490108,265889.04098109255,253691.3370309539,269018.208621,253691.3370309539,259540.10854754774,244403.8811721539
Q8N392,0.0017,0.0168,0.0039,7570711.2835327275,7924035.154529811,8025129.153758899,8044870.90657007,7394353.525332853,8113301.100728907,7360377.08861336,7579511.925922659,8063800.5220987545,7893055.4294706965
Q14728,0.0035,0.0228,0.0039,122866.52574608407,134297.513672297,117825.82929791856,130554.08008538326,117825.82929791856,110741.48826048755,130554.08008538326,130554.08008538326,130554.08008538326,122866.52574608407
Q08752,0.0023,0.028,0.0039,46281924.49339895,47497440.5962232,47645235.606714815,47580776.81675338,46281924.49339895,44724738.46111331,46643985.20130625,46367379.24808278,48723065.83483661,49327065.25357441
O60343,0.0013,0.024,0.0039,9591144.234452933,9505879.085216612,9623370.34694973,9805420.702253148,9746421.601880744,9772332.967858523,9623370.34694973,9772332.967858523,9567778.36760931,9577890.823540846
P07437,-0.0028,0.0193,0.0039,160855507.2673956,174386173.83189997,164082707.28575578,154257963.61787602,163782387.18328482,146191844.49631238,161560485.98673648,162658514.21038532,168364608.023305,178063792.78608164
P23677,0.003,0.0217,0.0039,716271.7414462029,694427.5743824508,730070.6212134421,702482.9965161638,654260.7642952692,634405.4019271362,673879.0362260411,717297.7799269427,730749.2967172019,752456.4970893839
Q8NFG4,0.0022,0.0171,0.0039,736613.1516026831,758300.8108360397,789076.5115007542,783324.9470657535,709587.2639256644,731826.0474420509,710729.8219818993,740087.0413698531,832970.8768607788,769948.4759433257
Q6PD62,0.0018,0.0241,0.0039,17481300.735338185,18215387.873829175,18168506.18197791,17529093.929280788,17529093.929280788,17106125.929593723,17434802.552101836,17791573.95034462,18168506.18197791,18557743.0745054
P07437,-0.0028,0.0193,0.0039,160855507.2673956,174386173.83189997,164082707.28575578,154257963.61787602,163782387.18328482,146191844.49631238,161560485.98673648,162658514.21038532,168364608.023305,178063792.78608164
O94925,0.0018,0.0177,0.0039,10648939.739191225,11250136.030190108,10828646.707814027,10682480.44290799,10374436.70794735,10021351.912085723,10619636.506423304,10828646.707814027,11150047.960979268,11257341.817427492
P07437,-0.0028,0.0193,0.0039,160855507.2673956,174386173.83189997,164082707.28575578,154257963.61787602,163782387.18328482,146191844.49631238,161560485.98673648,162658514.21038532,168364608.023305,178063792.78608164
Q3SXM5,-0.0026,0.026,0.0039,3107205.1147354953,3244071.9350542263,3313300.7893822296,3172241.795364828,3153583.3197703,2922208.9503982575,3258611.658426721,3218802.1705728965,3310087.698322873,3263469.962746326
P07437,-0.0028,0.0193,0.0039,160855507.2673956,174386173.83189997,164082707.28575578,154257963.61787602,163782387.18328482,146191844.49631238,161560485.98673648,162658514.21038532,168364608.023305,178063792.78608164
Q8N129,-0.0039,0.0219,0.0039,1883457.1230585105,1905617.0819315151,2079628.4841158679,2216693.9712210996,2167068.520462268,2322894.207935094,2049380.8298978927,1932697.5023391154,2004320.736417629,1918419.6227271205
Q86SQ7,0.0019,0.0258,0.0039,4157958.994980451,4182675.167764965,4387585.443662046,4375573.376909371,4387585.443662046,4411883.576405687,4387585.443662046,4349035.848166826,4200567.26815731,4170544.03348362
Q8N6T7,0.0024,0.0263,0.0039,505993.54678937356,449877.8059802253,463963.51368016074,470169.95022153965,470169.95022153965,458231.3313369005,491621.29054289724,478396.6428860767,470903.9602401048,463963.51368016074
Q9UBK9,0.0024,0.0267,0.0039,6317508.239038851,6139997.340390325,5733961.471656002,6041387.438789178,6056143.165706065,6193923.311146305,6210783.769172614,6002512.075035533,6210783.769172614,5722619.921084313
P07437,-0.0028,0.0193,0.0039,160855507.2673956,174386173.83189997,164082707.28575578,154257963.61787602,163782387.18328482,146191844.49631238,161560485.98673648,162658514.21038532,168364608.023305,178063792.78608164
P30520,-0.0022,0.0267,0.0039,72488067.39487927,70452351.7624625,69098177.81119688,70183171.6352363,72326406.59531264,74081783.20514616,73082693.98532213,70276232.25980565,69431536.38300173,67282911.95792513
Q9Y6M7,-0.0032,0.017,0.0039,1404851.9600340847,1442376.5237860482,1559615.2543356635,1582634.6190790972,1314222.4487388374,1415546.960015175,1393728.983842203,1342902.2462922384,1678982.9975205974,1461207.9627264012
O76061,-0.002,0.0202,0.0039,1018022.2692110424,1020724.0574075131,1083465.0082420404,1052700.333536395,1143580.8930041085,1104463.5757716054,1080342.2899323648,1040072.8772765402,1056547.8380640012,1026371.4679405409
Q8NEM2,-0.0023,0.0218,0.0039,1682604.1651552722,1714522.8012882208,1794608.3148720663,1777149.6720578754,1858496.988771415,1706649.6925006255,1765719.0523258124,1742983.7760112246,1702229.4903255587,1897399.4849737093
Q9NWZ8,-0.0016,0.0167,0.0039,631296.4794127302,605504.4889848607,595015.6422153274,560592.1628937699,595015.6422153274,568722.0126538761,604382.5494083649,606189.3750395414,607180.3599205483,596426.7214699025
P67936,-0.0035,0.0273,0.0039,38970943.3842118,40040087.74632339,42280396.78134276,45937934.98656365,40266699.2373607,44187343.66862236,40768420.85421233,40472830.9828908,41438965.7403698,39901013.05488127
Q9BTF0,-0.0038,0.0215,0.0039,2082052.8655538892,2080522.38470621,2310878.7915894096,2582096.3417273955,2043981.1204729753,2261249.1188656026,2167636.853455084,2303638.599015555,2192948.544144037,2105949.9952380825
Q14CW9,-0.0023,0.0181,0.0039,1390549.5085103202,1359006.8619881896,1448357.562214385,1373015.8697220483,1571336.7563753675,1504397.5277857736,1443349.6670940563,1412913.1920477403,1433017.2941761236,1332501.3740601614
Q7Z3E2,0.0208,0.0256,0.0039,5087116.101384156,5313510.953249813,7416426.389836548,10619636.506423304,3181715.8770112935,7742815.207137226,4220503.938907909,5322103.771757331,7061725.589265309,5926834.944498207
O43633,0.0024,0.024,0.0039,48961171.086047,46426651.65512282,45937934.98656365,43955770.54346357,48441954.190884955,48786743.79614006,47645235.606714815,47131717.53434344,46281924.49339895,44223745.72640688
Q8WXX5,-0.0017,0.0176,0.0039,85629421.31766455,83728605.41587293,87053974.45924349,92034048.6874649,83256754.21698098,90516126.98958683,84337589.9711262,86612778.8437634,86903926.69975051,82743248.32192492
Q00653,-0.0019,0.0246,0.0039,7425542.703725379,7182396.56142673,7615169.509525634,7731060.943671033,7255639.5706001,7598529.508615969,7347221.611118432,7212591.972739346,7579511.925922659,7416426.389836548
P49643,0.0011,0.0162,0.0037,6656441.52204725,6762805.305901259,6431617.594991964,6530221.106148713,6376712.691194114,6331642.855431709,6494807.025037305,6614127.748315166,6663733.804565216,6678119.829047169
P21912,-0.0011,0.0161,0.0037,60073603.4845597,60629637.04142049,57384205.63622881,56399310.12763415,59728457.1452472,58340495.35203148,59527272.63345852,58340495.35203148,58497005.97462922,59173116.728098065
P28331,-0.0018,0.0164,0.0037,17869610.46501238,18950739.488502767,18083926.20758692,17664930.164679725,17664930.164679725,16610701.195784304,17917505.72876539,18206617.227095872,18215387.873829175,19243137.274462033
Q969Q5,0.0013,0.0164,0.0037,5651389.209835734,5855134.293020862,5949899.007870254,5904514.917835185,5556698.181161348,5527413.529062318,5766554.862094557,5790791.691797946,5963455.722929173,5895606.480212969
P43250,0.0021,0.0158,0.0036,496326.238575154,517667.6970786314,466256.8806133856,508883.803816011,456773.8360161164,456773.8360161164,475081.72960765613,486552.93250673363,508883.803816011,521985.7909651705
Q9H1K0,-0.0013,0.0158,0.0036,1090781.6615482187,1088163.0989748912,1165580.3901607543,1157387.4059336202,1090053.640711426,1107186.134205684,1095744.418948643,1130779.7483859735,1097023.4541979765,1154640.7445597313
Q9NPA0,-0.0021,0.016,0.0036,5750178.257037769,5700172.032002153,5231800.579452524,4899235.564108472,5360773.68624696,5033627.510378067,5550749.282811122,5477649.408265466,5377803.422665403,5432394.721802826
Q9NU22,-0.0012,0.0159,0.0036,50094230.23038589,50691861.585280694,50810377.60523843,51865039.22651726,49777871.97403641,48093516.793167196,49431117.96673943,51368501.04330743,51989613.70828911,52243005.83961466
P51532,0.0014,0.0155,0.0034,36475412.80673702,38174529.23096143,36826761.290578924,36355649.65315344,36071961.5125967,34473828.00566668,36190204.64593666,36826761.290578924,37946090.76573065,38765045.164664894
Q9H4A5,0.002,0.0155,0.0034,747734.9073461776,795491.6821996602,734661.7309446847,681676.4087536088,752456.4970893839,687580.950598193,731826.0474420509,780406.1437229334,743508.0618879889,773058.7108961891
P58004,-0.002,0.0154,0.0034,3019302.9077627547,3346688.906529166,3174442.0041534943,3096035.836403976,2969949.9128167955,2875924.3178968225,3072196.767900124,3070562.1208290085,3228041.084987211,3345058.265912841
Q96CP2,0.0028,0.0146,0.0033,7522271.616918544,7022196.857236619,6467192.800060963,6107595.473077909,7431323.585895934,7260089.989514612,7494310.078464231,6943749.490655632,6575587.782662687,6301637.301594627
Q14596,-0.0015,0.0145,0.0033,518810.5063094672,511405.0849700669,474059.32256304915,481354.73620805604,514604.4367486723,521985.7909651705,495136.2841691802,470903.9602401048,515794.9955408113,493702.66254148475
P54136,0.0024,0.0151,0.0033,47497440.5962232,51368501.04330743,48166568.47334583,46495770.13689256,47206405.5558903,42280396.78134276,47131717.53434344,48961171.086047,49995845.133094676,53318702.227648914
Q9NUB1,-0.0051,0.0147,0.0033,923230.3782034809,895092.3979624237,946073.2608763286,933257.4728056698,1373015.8697220483,953732.8538927736,1223783.2012377807,931797.4068927693,921395.7449761701,982174.3018531981
Q5JRA6,0.0012,0.0145,0.0033,44345047.927712634,45255581.84265013,47735687.44389833,48093516.793167196,44490265.12456419,45937934.98656365,45455775.00875856,45619780.20473304,46930099.391150355,46036329.325881675
Q8N4A0,-0.0026,0.0148,0.0033,1016649.4500994073,1005035.499513784,931082.8548914843,856936.7629324805,1089183.6044485953,1044067.9299361674,1012507.1884553324,943326.6366546405,945192.9087100996,933693.0507915076
Q9Y385,0.0011,0.0145,0.0033,1080342.2899323648,1066492.0273086028,1063633.9267239594,1007525.4214498949,1005977.5159884754,1033980.3658177939,1065959.6442301758,1020724.0574075131,1056547.8380640012,1049008.3056522799
Q9H939,-0.0013,0.0145,0.0033,5906535.419127629,5885059.007187672,5874279.864471314,5756287.303844693,5850259.787614726,5617201.3229967,5609083.852709027,6069239.619191439,5750178.257037769,6225231.596916079
O75396,0.0017,0.0152,0.0033,13295530.712036882,14076316.86918485,13067066.926715499,12730151.209757177,12698542.653400684,12306195.575562991,13451338.6665143,12991561.96964127,13309040.31764516,13892306.307823574
P59998,0.0015,0.0146,0.0033,20468786.80689382,18181651.191310477,18273802.34443558,18328799.633129377,19525066.821685337,19102964.169453554,18722453.620268922,19166806.96618251,19595222.65252122,18215387.873829175
Q9H936,0.0016,0.0136,0.0032,6575587.782662687,6887838.999358365,6241642.213183102,6188473.004262652,6522072.329839672,5921147.73766348,6663733.804565216,6595523.577900143,6554773.4166326765,6726217.312806072
Q8WXC6,0.0068,0.0143,0.0032,141443.09273648405,120161.60561423592,80667.16926598201,80667.16926598201,139024.33300507496,117825.82929791856,110741.48826048755,116653.10313769772,108580.39411603713,95254.01079497466
A5YKK6,-0.0012,0.0141,0.0032,23517167.320795994,24710345.212621953,24366232.273412906,24241990.71860733,23131039.406981867,22820915.766149472,23756793.497160964,23537663.49186671,24723728.813421044,25058209.55630795
O00487,-0.0009,0.0137,0.0032,83728605.41587293,81857666.21846065,81857666.21846065,82218925.95643705,81857666.21846065,80132957.60957693,80898566.89587764,83424399.44539005,81285004.39152172,85629421.31766455
Q15746,0.0148,0.0133,0.0032,5219188.906463631,5406052.943055914,8531016.362852678,12764298.353688268,2387379.6719690524,8265670.310605117,3949537.9118184512,5392099.320483575,7267480.728336145,6036346.284361127
Q9NXR1,-0.0012,0.0137,0.0032,7767646.523891765,7497145.704321789,8034285.733418477,7735357.560908366,8121661.341035609,8190128.6322488235,7872263.169197294,7840222.136349006,7682916.428273724,7537905.667755604
O14562,0.0013,0.0143,0.0032,77584898.45658593,74801897.41502686,74320485.99475193,74983262.89262083,80132957.60957693,78606424.34071635,79640510.33145536,76022213.6982196,74983262.89262083,72947352.34103665
O76094,-0.0013,0.0137,0.0032,5949899.007870254,6201869.7650469,6006512.183326165,5795446.681797072,5841302.993908036,5613453.944108458,5855134.293020862,5984357.282659908,5947226.495482673,6384474.290734429
Q8WUD1,0.001,0.0138,0.0032,1143580.8930041085,1217893.9642372646,1229375.2540836798,1213261.471242242,1251383.8850539515,1183743.8748718547,1214136.4782348296,1232080.2273282518,1217893.9642372646,1209765.3045821341
Q6UX04,0.001,0.0141,0.0032,16857605.024098836,17322486.18650737,17285923.550146613,17714148.837156694,16654327.805621134,17032681.211974233,16905821.070701867,16762660.616195908,17747330.385532524,17444759.471635435
Q9BVL2,-0.0012,0.014,0.0032,11877561.32702688,11463290.590256162,11925825.445714716,11544576.222928556,12129999.624420553,12441369.198495205,11392256.273396937,11925825.445714716,11818930.208754035,11335005.458213177
Q9NRG1,-0.0031,0.0141,0.0032,8438756.181870418,8220994.057169194,7609703.38485867,7107825.537557221,9567778.36760931,8003799.962463044,8961776.14885483,8452289.140868373,7484942.278269883,7827702.254752531
P09874,0.0013,0.0134,0.0032,81285004.39152172,85629421.31766455,82447962.74968795,81285004.39152172,78298391.25845578,76679243.07553232,82073826.9917845,81708998.876116,83649041.30749568,85285742.15684706
P49641,0.0013,0.0134,0.0032,275215.36481801607,290790.16092676285,294662.0888380568,283172.44487541984,281027.8083598651,275215.36481801607,287433.47404801415,286515.83108751697,272951.568139308,304687.646106415
P17706,0.0013,0.0132,0.0031,2779204.5877413037,2904063.2003792967,3014969.172006759,2991387.3413567627,2868006.2752291495,2744409.9281572425,2839838.172964329,2899693.5330334376,3061838.4413171858,3031119.5631946335
Q8IVP5,-0.0017,0.013,0.003,568722.0126538761,534451.9824324319,642049.0579342215,587587.9155977322,608926.8825300894,593556.9610322891,565079.8186865349,579554.8375060713,606189.3750395414,589149.2153957599
Q9NVI1,0.0011,0.0129,0.003,7866270.026281688,8181256.938908288,7945031.561553052,7884782.727019293,7658667.2093950985,7546547.393248454,7668563.063696806,7970726.359421771,8121661.341035609,8273789.3129116
O60888,0.0023,0.0127,0.0029,26438227.287583835,24106031.52737603,20664667.288531877,22807612.06518765,22264599.272472236,24215893.33852483,21993293.981017515,24526864.387702107,23568486.172069248,21893501.770638775
Q9Y285,0.0014,0.0126,0.0029,20910394.433462236,20910394.433462236,19492036.859532148,18935938.370976012,20264739.442403585,18864503.445395887,20256797.45237736,20332208.295061283,19899444.33168769,21254028.638858706
Q13480,0.0008,0.0126,0.0029,3054575.649683711,3144773.868121858,3156360.128502575,3174442.0041534943,3221179.7983756308,3174442.0041534943,3230699.196662472,3177362.822776828,3105665.1772024534,3072196.767900124
Q15544,0.0018,0.0125,0.0029,648572.240117198,617977.7243242941,680520.794073917,706328.5077683268,605346.7429045755,696989.0039376465,646065.696417073,658394.2496973966,660111.7762035027,599641.2683877352
P35269,0.0009,0.0122,0.0027,49995845.133094676,48532992.758525796,48371802.74193626,47411810.49761068,50057754.846676305,50094230.23038589,50450752.770210266,48723065.83483661,48021878.04623667,47256722.54675127
Q8IYK4,-0.0012,0.0122,0.0027,6550812.431262085,6573217.0797471125,6159774.430258998,6150932.059600122,6438716.329988163,6006512.183326165,6392812.943959664,6323462.8425125,6401603.580328637,6730781.066862339
Q9NZ52,0.0016,0.0123,0.0027,9291840.7643219,9120276.356787737,9567778.36760931,10255047.511273248,8709028.903318956,9917412.960256405,9050194.015877372,9124141.310855124,9680215.135550773,9184150.927352512
Q8WUE5,0.0017,0.012,0.0026,938403.2081494881,940645.8957816908,892954.9209270919,973404.3525245797,1035830.9712511258,918102.1472455614,1060279.5568041364,972527.4528379021,944009.5113867795,894671.9687549098
O43741,0.0106,0.0117,0.0025,346451.65921508905,455895.6822311242,606189.3750395414,430752.8302178967,1092055.2218151353,810737.236030586,361855.47633167845,651751.7247276152,401866.7695497489,608058.6755993125
P28288,-0.001,0.0118,0.0025,3258611.658426721,3431870.3958613263,3320131.470875028,3305916.5110235233,3133873.2276581856,3123589.6791325994,3270136.3041996346,3277303.723751105,3390594.8193819104,3376827.4468409354
Q8IZJ1,-0.001,0.0114,0.0024,1138279.6826586083,1130779.7483859735,1109061.6862003927,1102275.5061759127,1128250.4865291305,1057099.9859420883,1187401.220126104,1157387.4059336202,1089618.535741929,1117526.444315287
Q15545,-0.001,0.0113,0.0024,17268875.428852323,16786262.7226042,17559608.20963024,17960108.75050612,18083926.20758692,18402317.269634046,17931906.173404988,17322486.18650737,17244028.305756506,16712875.164691227
Q53H96,0.0013,0.0113,0.0024,7022196.857236619,7057161.132505266,6907580.933641982,6631654.933445292,7522271.616918544,7006827.215843857,7561245.152552455,6983132.517308997,6745436.392862482,6872841.0333900815
P11831,-0.001,0.0113,0.0024,1426233.6230871289,1353860.5164213276,1414725.2719202675,1357234.9070664279,1443349.6670940563,1422687.7453133925,1431816.341611775,1427573.3264665194,1318886.1209717132,1390549.5085103202
