Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,V_log2.i._TMT_9_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52,D_log2.i._TMT_10_iTSA52
Q9Y6D6,0.0532,0.6606,0.0805,2363647.3097457513,2548810.986560699,2679899.3738179146,2764330.572369351,2534021.720513948,2579734.743279096,2562162.1129573244,2663501.38423636,2750586.6474506827,2733741.085314502
O75362,0.0421,0.661,0.0805,940645.8957816908,961435.7006571861,989514.4296192524,1005035.499513784,1012507.1884553324,977846.3193156888,987919.7780614678,1045431.4823357923,1013689.899089409,997720.1389575965
Q9C0C4,0.0513,0.6586,0.0803,2176910.629618279,2271221.845545651,2093892.3463943056,1986302.484438597,2192948.544144037,2100250.398297969,2199540.7362082615,2280254.764904863,2213076.1451186417,2247912.5793594182
Q9NXU5,-0.0649,0.6581,0.0801,3979403.9113325235,4100729.1578437667,3446365.7096771975,3390594.8193819104,3693311.43271013,3598098.7467717202,3504486.7768010115,3437824.9841306247,3645838.816042332,3498209.0126839248
O14874,-0.0389,0.6573,0.0796,3889040.8821738767,3721694.953677201,4091298.98488072,3840861.5503212386,3882227.924288092,3867505.921778104,3811947.4492447497,3793239.0960350963,3690938.0694157793,3626391.1126718223
Q15437,-0.027,0.6554,0.0792,26885211.21615135,27159700.787027154,28180647.408214048,28171690.453265183,28171690.453265183,27443063.606909372,27127280.134702094,26906072.886818297,26833076.351224143,26833076.351224143
Q15046,0.0351,0.6519,0.0792,114916815.61072949,117623264.85645586,113515105.54803361,115284754.52749686,112885836.08752312,112013683.4538844,115501771.64891627,116681831.02015504,118176023.60188755,122328241.37662037
Q66GS9,0.0585,0.6526,0.0792,9451213.256776692,8693550.606500624,8374896.9612391265,8339619.842825329,8934995.61150603,9941252.031821297,8896262.516716989,8976212.315965958,9089870.686807232,8425806.477331545
Q4VC31,0.0638,0.6552,0.0792,22401765.486691654,21372401.3655182,19541924.012984138,19368533.52984037,21636297.13902766,23154469.539314542,20999746.986055765,22683606.988405623,21754330.76933484,19782418.11874498
P31483,-0.0389,0.6531,0.0792,10188159.251973769,10231504.307288708,10642357.080027994,10612526.864309976,10511604.831635237,10682480.44290799,10188159.251973769,10179859.189327458,9714686.640952827,9714686.640952827
Q9NXC5,-0.0372,0.6534,0.0792,7323952.937644647,7342721.34342463,7775348.5040095765,7924035.154529811,7707368.771454577,7590967.899385979,7476718.574512694,7347221.611118432,7150708.043527325,7304022.201970015
Q8TDQ7,-0.1421,0.652,0.0792,4917044.393829507,4604640.296013842,6872841.0333900815,4794955.714128977,5676794.23907272,4971240.433224324,4769082.832731269,5117590.643426226,4375573.376909371,4950787.891456711
Q99719,-0.0433,0.6544,0.0792,28776648.076929606,28433178.128769867,29680402.27600671,31708492.412076145,28348235.628728203,29575312.362106375,27700638.403907213,27889880.170127816,28271126.8018538,28271126.8018538
Q7Z2W9,0.056,0.653,0.0792,868405.0620030673,935673.5916654159,870138.1335742443,836606.6267312611,882891.1462678665,872336.5482986402,924106.947641727,861942.3834469201,907615.0334550657,973404.3525245797
Q7Z478,-0.028,0.654,0.0792,15863631.999428278,15462137.320587505,15757875.217710597,15578610.334473545,15462137.320587505,14940623.189922664,14995749.964465566,15115083.048914026,15688599.012431923,15403295.932683902
Q9Y2I8,-0.0525,0.6557,0.0792,4165741.97122998,4299496.202804368,4258289.75344174,4111566.5787145533,4686515.715808373,4118954.331842574,4349035.848166826,4129002.2671712376,3859696.1852277154,4165741.97122998
Q9NZJ4,0.0876,0.6529,0.0792,1786072.4348272642,1831973.190251279,1632279.1326491504,1519490.337438994,1934802.0220857835,1591433.3204417622,1993927.924236303,1870795.340568764,1774362.3895122635,1962292.2748487468
Q96EY5,0.0674,0.6552,0.0792,1835370.3553117863,1962292.2748487468,1705752.4289651944,1689899.8749755216,1911667.6672985835,1804162.829420804,1869402.0494480731,1862058.6189274166,2105949.9952380825,1840850.5306819999
O00287,-0.0542,0.6555,0.0792,833856.902711783,817348.6028630434,838673.2583781596,837078.072151581,802312.0445335748,859744.6931178861,805371.8771457915,768740.0410884717,781241.6448599896,737336.2290314876
Q15043,0.0448,0.6525,0.0792,2488290.73339039,2604899.2976342747,2497701.4822293073,2529212.8433906087,2393494.698714713,2424122.4583838745,2557983.610597927,2525474.2302216566,2692542.898910796,2627580.9673698456
Q9Y365,-0.0414,0.6549,0.0792,2309215.206245145,2142793.4046514262,2317181.899529166,2284016.781392683,2397454.442346136,2224129.2212871993,2241368.532658009,2254662.887232711,2169343.603986425,2167068.520462268
Q96BR5,-0.0375,0.6536,0.0792,28028086.9275323,27828622.266298667,27675421.42701238,30398874.838079274,28829201.05254076,28180647.408214048,27760063.841794755,27609454.53736157,27035529.56410725,27645846.28778854
Q8IYB5,-0.0557,0.6536,0.0792,11442061.039473183,11197565.58185394,11475228.69296178,11669024.137992071,12966447.108032873,11540530.034947947,12072196.263780499,10835641.787544396,10808094.214042963,10916012.379111147
P52292,0.0482,0.6515,0.079,19638246.61837936,20863966.319986984,19720391.39908304,19703202.85074469,18827729.432835605,19000524.655482598,19823847.51997876,20135356.501552746,21122344.18573748,21388567.123389054
Q9Y3I0,-0.0217,0.651,0.079,57732032.43498563,57326359.179266006,57242071.259090625,56984700.71946556,56399310.12763415,55715821.92821976,56367700.161349446,56336108.30190795,55715821.92821976,55536194.225310735
Q2NKX9,-0.0655,0.6511,0.079,555976.7586325444,544075.0138882,602139.3852579545,596426.7214699025,552682.1795150412,599641.2683877352,544075.0138882,523814.8265109918,531138.4916927121,508883.803816011
P22234,0.0245,0.6478,0.0787,934269020.8916264,900659800.7457699,934269020.8916264,915982338.2548841,927352229.191615,915982338.2548841,938782664.1794692,934269020.8916264,934269020.8916264,938782664.1794692
Q7RTN6,-0.0501,0.6472,0.0787,3840861.5503212386,3534929.054562101,3977538.5984174963,3947536.157907725,4104358.444066406,3735764.2132339855,3926804.1650480637,3686532.385099714,3636403.1193145323,3639561.772235616
Q6UUV9,-0.0867,0.6502,0.0787,1411298.7346472496,1410729.378207821,1741677.4040609237,1559615.2543356635,1733527.545186444,1684794.9074022768,1427573.3264665194,1383407.6991630832,1388637.4073860557,1466245.6017720434
P67775,-0.0471,0.6499,0.0787,9009575.9860478,8858837.29722244,8628564.36095465,9054282.125231799,8921635.275709184,9007393.011769699,9138167.903476194,8293408.357590518,8159397.697561959,8181256.938908288
Q8N5L8,-0.0598,0.6479,0.0787,3680532.3978401464,3437824.9841306247,3651643.0060830214,4016069.624278595,3701974.738711552,3899916.379713253,3445067.954695897,3518825.057683693,3345582.546457828,3416438.9354324285
Q93096,-0.0479,0.6471,0.0787,596426.7214699025,581620.9900976722,572608.4560229956,576927.1251334494,607180.3599205483,575939.2584484079,587587.9155977322,569990.164730405,535178.858547757,552682.1795150412
Q96B54,-0.0638,0.648,0.0787,3242099.4389761123,3026656.856532993,3354993.8705466595,3576973.6500167362,3051264.7427597465,3413755.280687357,2974998.478687442,3024551.4676145525,3024551.4676145525,3012729.3648889377
Q9HD33,0.143,0.648,0.0787,1856469.084842697,1842346.1658349275,1412913.1920477403,1307173.617042847,1850227.856970057,1607761.4797733296,1934802.0220857835,1944738.7223627532,1824365.2438772966,1764717.2781179287
Q9NUP7,-0.0699,0.6485,0.0787,2648780.0698901154,2544866.172036359,3075018.096350734,3054575.649683711,2582096.3417273955,2810191.801302875,2551570.175774441,2670474.763734894,2530808.068902558,2599092.3583624098
Q8WVD5,-0.0605,0.6473,0.0787,365192.73762264964,358214.22162829485,383143.4933244603,399427.4202403173,394527.7244426392,383143.4933244603,369454.6061990183,344160.719404157,351563.11758155806,362709.65412471234
P28070,-0.0489,0.6486,0.0787,49737015.34257646,49995845.133094676,50094230.23038589,47735687.44389833,50547726.87563986,49431117.96673943,50094230.23038589,48268714.85383377,43052557.30804759,47497440.5962232
Q8N9Q2,0.0573,0.649,0.0787,1742983.7760112246,1711467.3626260515,1670078.2965668011,1751439.1925056116,1752003.5651443002,1969399.436802209,1847845.697107262,1755998.7898966437,1676587.0610353143,1672339.70102518
Q9UDY2,-0.0379,0.6489,0.0787,11625949.32893372,11930310.537008189,12360933.97838046,12321781.140053425,11900763.024822699,11414596.530362856,11371886.979033552,11272219.62233488,11941398.58361196,12209800.228718454
Q9Y4P3,-0.0479,0.6468,0.0786,5687534.772849158,5895606.480212969,5899317.965677478,5949899.007870254,5591019.089054381,5143986.408180334,5538551.552937262,5795446.681797072,5521726.53822529,5899317.965677478
O15347,0.0333,0.646,0.0785,59090476.21629877,58421656.11777845,57977467.862991974,57732032.43498563,57977467.862991974,61270233.77062238,60552518.082680814,57460148.675736174,60045856.10257294,56825880.202400856
Q9NWS8,0.0538,0.6456,0.0785,1953671.7097158204,1915421.6989973288,2032184.2912147627,1979000.5189154858,1811535.4530878365,1864592.9156105574,1971316.3322737673,1950051.831508735,2113520.8880464407,2097179.764612212
P61019,0.0408,0.6456,0.0785,18215387.873829175,19525066.821685337,19741406.85313923,19312752.774078988,18757204.701655682,18512819.39194737,19122368.08824976,19774609.78091914,20291786.773434997,19974258.202212226
Q6UWP7,0.0398,0.6459,0.0785,2733096.6161845597,2733096.6161845597,2861657.7945699785,2646949.0599082815,2679899.3738179146,2665936.229145209,2853291.038368684,2728327.517522651,2839838.172964329,2861657.7945699785
P62857,-0.074,0.6411,0.0783,93145322.04482384,92990895.06321564,83424399.44539005,90648461.57912208,87294864.6359365,100624185.88264705,78800011.25755449,80898566.89587764,83424399.44539005,78800011.25755449
Q09028,-0.0369,0.6408,0.0783,175204944.5912022,175204944.5912022,169197087.06392553,170713672.74939755,182953849.42521945,169417982.0777251,176643758.0970409,168976481.23453435,164638051.2520487,166247380.74585003
Q9NRH1,-0.0543,0.6401,0.0783,1842346.1658349275,1793634.8821311274,1908544.996839897,1937232.2301442942,1944738.7223627532,1982421.1997669109,1824365.2438772966,1788998.0448121636,1720823.0692381915,1704892.3771046253
Q86UY8,0.0456,0.6412,0.0783,3987007.835692013,3773832.6039558663,4148589.9890189865,3949537.9118184512,4308841.083488019,4093955.2158528226,4261191.477234086,4091298.98488072,4237292.145791029,4000870.717213265
P82663,0.0436,0.6426,0.0783,2665936.229145209,2718062.123944694,2739524.8127948605,2771208.8656921117,2764330.572369351,2624342.76179598,2726600.4958785065,2786599.4470802937,2890272.7237757873,2962396.9323632065
Q10469,0.0578,0.6425,0.0783,759162.4555803444,781241.6448599896,727661.6637721064,683681.1673986921,756088.2348581506,717297.7799269427,774302.073509924,777726.8924598667,764866.1841048411,801484.4418660607
Q9BSR8,0.0602,0.6404,0.0783,797980.7618308588,799083.5556820516,738287.353240164,687580.950598193,769948.4759433257,752456.4970893839,779002.9143276571,776351.7595446076,812517.4940513824,810045.1235637285
P35813,0.0245,0.6429,0.0783,5016238.142300085,5087116.101384156,5156994.013111231,5043685.226393814,5078936.866382169,5084237.979779767,5140124.631910479,5064317.273277771,5120736.560606534,5247301.113700048
Q99828,0.0798,0.6442,0.0783,630077.8203357245,638350.8413408096,555976.7586325444,517667.6970786314,586730.0144184508,649997.9173208893,585603.3170574534,609994.6610305023,654260.7642952692,576927.1251334494
P19338,0.0272,0.6423,0.0783,2487949627.3392878,2605775394.9148006,2605775394.9148006,2605775394.9148006,2652113072.746938,2652113072.746938,2605775394.9148006,2605775394.9148006,2652113072.746938,2605775394.9148006
Q7Z569,-0.047,0.6399,0.0783,16887897.714313135,17005651.357282665,18706368.92706574,19261823.733151793,17285923.550146613,17664930.164679725,16938057.894598715,17088540.753172945,16920660.97451785,17128528.737132072
Q9NZC3,0.0374,0.6437,0.0783,814889.5870676022,839759.0600339867,835414.0376091787,864915.9637186356,864915.9637186356,888537.5740651311,859744.6931178861,856936.7629324805,844535.1532521937,853825.479522523
P51692,-0.0481,0.6429,0.0783,5398731.473665681,5750178.257037769,5855134.293020862,5687534.772849158,5392099.320483575,5091428.1161248945,5250709.75891676,5317701.11078102,5597535.530597795,5733961.471656002
P37235,0.0341,0.6421,0.0783,29125526.828941688,29089267.249032475,27760063.841794755,27921407.637192592,28734752.756425124,29970664.595742542,28851099.410652798,29103477.871569548,29296199.400588147,27921407.637192592
Q12769,-0.0414,0.6403,0.0783,7412933.095976661,7820960.30179563,7590967.899385979,7469932.366005631,7484942.278269883,6933837.95392029,7066992.26861604,7304022.201970015,7452493.1836793795,7725050.641786196
O43414,-0.0457,0.6414,0.0783,7057161.132505266,6835008.588647997,6614127.748315166,6635293.0341350585,7178609.4018107075,6431617.594991964,6726217.312806072,6696322.777659658,6252472.515617519,6936204.435265422
Q9NP58,0.0515,0.6402,0.0783,4224293.6036000345,4588147.464199015,4617719.30910446,4617719.30910446,4129002.2671712376,4460608.252314318,4380150.741810515,4553626.019784511,4877618.559689329,4566186.76868358
P78332,-0.0314,0.6442,0.0783,14359935.467290537,14486801.84442238,15233647.26686342,15110941.124500224,14219623.394292671,14342022.895219974,14145574.648064353,14098906.725824941,14415177.643380955,14377761.583302666
P35612,-0.0331,0.6433,0.0783,48441954.190884955,47256722.54675127,51368501.04330743,50810377.60523843,48603435.245936856,48532992.758525796,48371802.74193626,47411810.49761068,47852192.43077227,47206405.5558903
Q9BZK7,-0.0326,0.6419,0.0783,41090121.76629811,43288240.321018465,43288240.321018465,43553935.20607079,43779323.02486817,41315000.80256171,43000536.975372754,41948789.378334925,40422804.43377125,42190378.073329955
Q8WUA4,-0.0327,0.64,0.0783,2349825.541768055,2362394.15267677,2394663.349143627,2305306.651830093,2227244.5606179605,2246205.4815665293,2286155.8555636927,2266296.5300102117,2241975.0928771854,2266658.3947167364
Q16563,0.0435,0.6387,0.0774,3598098.7467717202,3820656.669785806,3779571.707237435,3852670.8899652897,3486444.705018439,3699240.9429103374,3700607.5883645928,3817928.6472863294,3807610.0913268304,3959131.4569876986
O75586,0.0507,0.6374,0.0769,784019.0806322831,747734.9073461776,767497.034201666,740087.0413698531,697922.1626445549,730749.2967172019,768740.0410884717,770970.9151578805,794350.0163105696,782188.9393365715
O15156,-0.0697,0.6376,0.0769,1989867.0337314713,1964361.552400513,1971316.3322737673,1897399.4849737093,2344640.7553405142,1906515.4080655205,2057527.810160515,1988910.8358494523,1790896.7452731167,1883457.1230585105
A4D1P6,-0.0479,0.6377,0.0769,1770373.3642515412,1808536.4070145378,1950051.831508735,2015345.364269406,1962292.2748487468,1820278.4912842417,1790896.7452731167,1833275.5939683814,1813040.145700285,1880011.9349878156
Q13393,0.0381,0.6331,0.0764,6649123.06819701,6771543.794210053,6965573.938573798,6748403.70097642,6619470.830670723,6542034.649889309,6700076.883776234,6933837.95392029,7112211.172673514,7150708.043527325
Q9UHC7,-0.0438,0.6363,0.0764,4588147.464199015,4533625.2123267045,4794955.714128977,5021649.136148145,4455810.1376950545,4673319.557099267,4417317.160539893,4541986.099227747,4419803.623761869,4498979.149211507
Q96HW7,-0.0266,0.6331,0.0764,10398915.700676236,10447037.60975309,10760545.420937156,10647143.286562901,10713562.258203978,10497063.922297895,10490513.119595265,10327475.056991229,10342761.9412056,10016302.89749565
O95628,-0.044,0.6346,0.0764,18557743.0745054,18065936.535252243,18962915.81293532,18816145.03700205,20093386.809597105,19352228.322170403,18328799.633129377,18215387.873829175,17418289.977314625,17770934.833289392
Q9BTY2,-0.039,0.6337,0.0764,10912606.364543792,10828646.707814027,11448682.273414563,11250136.030190108,11600264.137174424,11295660.599860603,11250136.030190108,10463753.324083636,10612526.864309976,10582886.992776148
O43426,0.0379,0.6358,0.0764,2053186.6863107008,2077696.0003504457,2023017.0243189589,2069752.6282721786,1940461.205793051,2090833.7474762197,2004320.736417629,2064585.263974371,2151348.265530127,2058796.6650102872
Q9BVP2,0.0412,0.6333,0.0764,5004993.587582296,4630902.429769944,4721227.884387986,4478531.770634866,4901246.955806887,4776184.840652933,4938253.339382529,4908716.444061147,4848307.322532641,4801438.206944252
Q6P2I3,-0.0597,0.6331,0.0764,706328.5077683268,729175.4228406453,685577.0310723681,645523.9646221974,736613.1516026831,693618.2102479832,696989.0039376465,671247.0140878198,623561.5388165329,655029.4246464842
Q0PNE2,-0.0362,0.6339,0.0764,9027158.199891772,8916890.004058748,9063227.636454916,9089870.686807232,9461278.650495518,9106912.108845104,9175903.382958476,8759452.75565834,8551772.420866627,8557960.50345024
P07339,-0.0403,0.6346,0.0764,31253043.84444102,30536677.404920917,29511065.201923274,28206114.557281073,29606674.36653284,27700638.403907213,29189054.224270776,29189054.224270776,28600202.776244447,29434588.236639168
O15162,0.0533,0.6345,0.0764,2168205.335498277,2300628.4860610776,2297342.6485702936,2281402.8033719454,2108725.739510794,2082052.8655538892,2331809.774835281,2321850.786726136,2365597.3963156785,2402046.301802292
