Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA56,V_log2.i._TMT_3_iTSA56,V_log2.i._TMT_5_iTSA56,V_log2.i._TMT_7_iTSA56,V_log2.i._TMT_9_iTSA56,D_log2.i._TMT_2_iTSA56,D_log2.i._TMT_4_iTSA56,D_log2.i._TMT_6_iTSA56,D_log2.i._TMT_8_iTSA56,D_log2.i._TMT_10_iTSA56
Q5THK1,-0.0394,0.2695,0.0001,5722317.55379296,6242107.272739544,6065393.649863735,6599610.726820078,5937583.144572597,5778319.715424152,5722317.55379296,5883305.574398187,5786560.049853178,6242107.272739544
Q8N5N7,0.1138,0.5428,0.0001,5752611.455807268,4217295.815391836,5415815.90941207,5660504.263691548,6218553.358256894,6301238.562947621,6987937.52811539,5378618.190664422,5040814.870242316,5479584.380206278
Q8IWV8,0.0111,0.0526,0.0001,2670207.35852323,2663620.743642105,3075689.3387830076,2938974.1723660515,2473950.2877302994,2497609.4320476125,2704079.974512723,2998458.718801436,2775164.153416959,2808292.134292987
P49593,-0.0562,0.4183,0.0001,19933852.878119797,20867470.563618574,20738739.729085606,21658937.55852711,17996792.03074559,20363009.064087667,17730730.743191954,18854063.024565652,20058802.714195587,19225401.61047314
Q6ZN55,0.0691,0.3267,0.0001,291739.7209745529,313650.29195729503,326166.4892904606,380170.21479825396,353124.8465669752,316233.4493142461,310072.10346774757,387851.6060142898,328432.2472295529,386190.52410964615
O96005,0.0717,0.52,0.0001,2552411.2371046683,2679751.1814040407,2425207.75476925,2233047.099229326,2472209.183628748,2694439.3829981494,2480844.777068074,2493165.390168276,2625933.1528305565,2545776.329953141
P54278,-0.0148,0.0605,0.0001,3517952.907835037,3795327.9710467807,4108835.580550491,4775169.9188311845,3578091.102670243,4138273.3969867,3591685.5803414187,3438796.2321581673,4103671.8220830522,4084323.8987942403
Q13795,0.0455,0.2077,0.0001,722481.9253693256,756219.6017875716,786260.3785667113,814423.4293905967,635541.7824740526,729413.9419941263,720675.0379687088,879207.0748954397,812238.7044377858,651405.687244246
Q15019,-0.0163,0.1315,0.0001,121353619.65691695,124963520.31044102,119358810.30648528,121581020.29581442,126091793.31442314,117800507.20607595,121123801.53518969,117124476.6037051,117048364.08469571,126531496.71372902
Q13070,0.0532,0.151,0.0001,1700680.6739104027,1660885.0879571682,1870002.9041868057,1788081.5932340987,2008209.4986275698,1980860.8667897615,2201146.457152049,1070724.3751358776,1937912.229405056,2064286.4227303436
Q09161,-0.0235,0.1577,0.0001,21795792.1135638,22095402.86234162,23210506.664921783,21361791.98149536,20178386.46107517,20418881.287266824,19738975.40930654,22703395.247038305,22215595.065291226,20651102.656829014
Q5VV52,-0.0576,0.4589,0.0001,8475153.338066926,9963826.020081688,9059190.495061992,9747296.234647164,9092269.207517313,8906172.287986083,8627664.885735432,8590918.708407138,8622904.551719848,9263518.97472121
O95229,0.1718,1.2007,0.0001,23139723.022316784,17313262.55933901,22892155.87974993,24248014.598160446,25982767.521272212,27061918.423098426,27609239.6250212,24198820.9441853,23091048.859130323,24657113.092139646
Q92625,-0.0301,0.169,0.0001,1495904.837574329,1711966.1315693567,1662798.4066957645,1813181.8068714624,1624635.2031900529,1643288.8472488401,1640924.8749233494,1613391.6904642102,1569769.9535067326,1577160.3108497213
P55769,0.0285,0.1588,0.0001,16087733.028063824,14821611.300934233,15109471.678847175,13881597.522847282,13812426.196218317,16652588.692401463,14949315.686982824,15373186.53210162,14476065.351232873,12872336.233700844
Q9H8Y5,-0.0209,0.0932,0.0001,279917.4497123617,306272.52577650134,298870.66213945067,313650.29195729503,248169.82618716234,266216.8494649418,271819.91988527396,277358.7588110314,310072.10346774757,284654.825283231
Q9NXW2,0.0126,0.0782,0.0001,4868587.499569964,4630012.378787288,5025382.88831621,4761165.837472286,4859283.520699427,4854543.511351232,4712003.205711914,4886667.862469439,4916192.306556604,4722700.250659702
Q9NZD8,0.1074,0.8131,0.0001,1406792.6287012845,1265643.3417938189,1384866.3198453982,1250484.6261439375,1331361.4042298316,1509592.8560223207,1319193.1665142598,1442961.0431394547,1459161.1774506771,1342926.1967335553
O14641,-0.0413,0.2351,0.0001,913128.568243029,894072.959721974,922347.9081483645,935961.1422729639,906376.2859377741,883959.9434722273,938567.6371888604,775332.7231391713,880676.4426686593,914106.510207617
Q15438,0.0248,0.1291,0.0001,710077.6881460405,708306.953581303,729413.9419941263,668534.43625932,676617.1971034767,780209.997820747,657777.6575307983,685368.4237159204,711669.1289519463,677763.0964325609
Q9HBL8,-0.0191,0.122,0.0001,4618313.6643048,4872478.334936777,4832739.029878123,4979306.112741313,4457769.377225484,4531888.733480026,4521746.334757414,4729542.551523049,4647247.337950691,4757404.316998336
Q0JRZ9,-0.0826,0.65,0.0001,2666333.4803528907,2833823.451858598,2655517.635799734,2534274.310613732,2454137.87140881,2265289.3504279377,2460328.662698699,2500345.8277475024,2583719.549228168,2462714.778793463
O75791,-0.1026,0.7228,0.0001,3424148.8563427613,3787239.5326795187,4026493.0987537187,3837846.47494126,3428833.690668433,3891855.9724250524,3155845.769679183,3325070.34076965,3412184.3440031344,3250009.5347649176
Q99704,-0.0049,0.0218,0.0001,1555229.0266953476,1504012.1489125208,1564466.786573551,1745791.5757385646,1574205.571122154,1700680.6739104027,1582701.4606228198,1438806.7977036242,1438806.7977036242,1666998.0545851078
Q70UQ0,-0.0105,0.0625,0.0001,5265292.580023956,5048870.804227588,5340249.809151465,4801174.861347852,5000661.1182312695,4807722.480199932,5012853.7380717285,5287172.11016531,4946311.234656594,4942150.897079731
Q13287,-0.037,0.321,0.0001,43571686.19879447,45716795.93756407,43280213.79503523,43280213.79503523,41919709.983257964,42510473.71692576,40229434.70806342,42131130.724607974,43011560.834475085,41967771.15170854
Q8NBJ7,-0.0915,0.6155,0.0001,4165220.23765965,3792402.133037563,3947489.095143076,4898268.2041466115,4084323.8987942403,4075194.1414104607,3891855.9724250524,3718332.00065576,3648012.064412791,4058506.2090564244
Q6ZNJ1,-0.027,0.1384,0.0001,2293629.921841403,2528420.8742000205,2473950.2877302994,2704079.974512723,2295271.444897009,2535543.245267439,2295271.444897009,2142510.4494647924,2381063.5407216814,2574465.845719053
Q10471,0.031,0.2171,0.0001,18472135.17758534,17517122.133253466,18031896.44956206,15841030.898304038,16619138.93676846,17246563.290468913,16592362.235973215,18618524.507016655,18084390.252668303,16850082.158468004
Q96I51,0.0318,0.2355,0.0001,35883544.802280426,39184149.0225949,38080488.4999885,42584191.10552791,37898931.79703415,38936216.07116218,38175523.36741947,39527548.87961771,40229434.70806342,38882985.23259097
P63172,-0.0494,0.3678,0.0001,3267093.380517914,3257453.2429189873,3254205.684875057,3174795.8410405396,3095914.9970229943,2982832.571959334,3062766.9630392464,3148730.627151613,3108802.8113123956,3034031.198483303
P41229,-0.1716,1.2222,0.0001,2895818.677865183,2971275.028360665,3080317.068803825,4009178.2467857646,2909678.715564066,2963135.213404936,2821837.8720935257,2817095.4385599047,2639535.8133100565,2692138.029381167
Q9UP83,0.1692,1.0673,0.0001,310072.10346774757,288693.45602277503,270119.44821342453,230460.75332550314,328432.2472295529,306272.52577650134,341751.5060422238,347584.54981381353,297261.0532360085,294680.8533498022
Q9UKL3,-0.043,0.1823,0.0001,897291.1771444362,969726.0806581927,819432.5352286866,882499.0134343219,1136538.9763793894,839004.3412263314,1027897.978647091,896355.9524517467,802117.8485748832,949700.3304426372
Q14BN4,0.086,0.6724,0.0001,5594498.07042474,5683554.3658132795,5957673.621121157,5701368.300863521,5706490.586726227,5937583.144572597,5686504.428156073,6892414.6188498745,6047221.529839942,5513252.74504688
Q8WWB7,0.005,0.0203,0.0001,983017.2175277582,980536.0381850677,864306.3829038537,901055.5342315632,1026446.0068003271,1022191.2384526127,1022930.6431755415,861441.7677316861,822754.2225364125,986095.1596664947
P39748,0.0491,0.3088,0.0001,30543488.880827893,27328122.85485089,30291996.05188389,24109001.405815125,26094501.577694792,29657393.635583393,26315410.606856413,30078225.703048784,28594742.93360552,26939592.269503556
Q9UBQ7,-0.0123,0.0872,0.0001,14276222.838415707,14372606.547111724,14400946.201483067,13870257.830565345,14414728.916842494,14048495.111164251,13465239.454918463,14167735.325861616,14140902.76552107,14121623.083381755
O75506,0.1127,0.6332,0.0001,1572621.213666411,1252217.4932646756,1512624.5514849348,1492182.9724791672,1640924.8749233494,1622361.5103230644,1829558.2516858086,1675180.206161671,1379567.3981883074,1485997.1930004088
Q8N7H5,-0.099,1.059,0.0001,14237155.822542198,14540325.499709247,13227701.051079886,12659184.639619684,13375386.268549342,12173440.84282273,12505903.896424364,12536844.02696575,12454007.177548608,13131723.478695536
P62487,0.026,0.1627,0.0001,27266328.23628833,30291996.05188389,25123412.80884311,28263162.912537593,30514714.14833167,29822582.95330324,29891553.048878707,28656933.237322222,27579545.57234228,26393144.51943037
Q8TBZ6,-0.0652,0.3649,0.0001,1020340.3043024559,1113722.70184656,1129150.2813527286,1168199.8872718615,914106.510207617,1050560.5829472968,961620.4490440435,1029924.0774422614,949700.3304426372,1059823.0946577752
Q9UBV2,0.0467,0.3245,0.0001,4632359.75965755,4684823.386604615,4967256.478844892,4650102.350002826,5019258.052997251,5142837.719571085,4507331.503297712,5164997.463802168,4859283.520699427,4795749.723827791
P00352,-0.0944,1.0543,0.0001,53548011.2829747,58221229.48251861,51392911.859283976,55302493.311234646,57877351.93892311,50737373.07211317,53458760.06596504,48435808.23699793,50484877.342844635,52724440.69172587
Q9H8U3,0.0544,0.4231,0.0001,10009614.451557482,10812911.861852229,9595915.746870873,11015721.462030053,11321245.277624097,10669348.809836056,11281532.39771118,10636822.144099578,10647529.26951252,10927076.204763703
O75348,0.139,0.6277,0.0001,14476065.351232873,10131047.685631791,15059804.438544469,15002346.886042304,16087733.028063824,17847712.95240614,17777323.1681421,12897554.705817576,13731935.307910316,14830110.174683774
Q6DKK2,-0.007,0.0381,0.0001,3725972.407917847,3700018.20885258,3615156.645160779,3626682.4029773665,3962193.0397853586,3372070.4102533027,3834234.729659604,3763934.260431082,3585449.606549869,3781489.9918820113
P50748,-0.0089,0.0454,0.0001,6045095.707097997,6226417.601803435,6639188.349065087,6981487.1412632,5686504.428156073,5626132.815802976,6473051.987197783,6369961.755232105,6445299.372307669,6131634.876490695
Q9NZJ9,0.0774,0.6642,0.0001,22155286.848660402,23831396.682606183,21183688.10042291,21676642.667527717,26034396.348435402,24334169.972605545,24109001.405815125,24951252.29547815,23379728.164494045,23064386.943950072
Q7Z7H8,0.0476,0.3036,0.0001,1488980.9442786598,1429901.9673619696,1337865.7469160839,1397141.0050842196,1369464.3219885044,1459161.1774506771,1406792.6287012845,1477787.8586372545,1474581.5086209804,1359650.1779281115
Q9Y2U8,-0.041,0.1949,0.0001,4506024.35292126,4460727.93974451,4386143.766683243,4558322.9809031775,4957254.30616172,4721116.751399127,4804523.117956003,3541116.97277096,4046566.9101264337,4854543.511351232
Q96A65,0.0763,0.5442,0.0001,1484230.1828722116,1505028.879529833,1571186.4911010587,1467238.0018148688,1390841.298171416,1601844.7738081776,1467238.0018148688,1648235.1698970078,1550261.1981463304,1467238.0018148688
A8CG34,-0.0974,0.9089,0.0001,8411287.748770615,8300748.1939098695,9112749.505219745,8996391.037223686,8980880.217556272,8010666.380958006,8582700.115565864,7490607.304878784,8136445.987919092,8269388.447958759
Q9NUQ7,0.0126,0.0665,0.0001,2131155.7914660764,2136899.784568033,2144714.1859961045,1835027.954082812,2156242.0246836147,2085351.44300744,1978122.0879031655,2196693.930998915,2126376.1094817473,1991978.6582467626
Q8WVQ1,0.0213,0.1232,0.0001,3098659.4771391046,2777073.5570199336,2901631.4765247805,2719986.4050780963,2806284.1585403606,2918823.877010245,2730870.4028374073,2982832.571959334,2914685.476437211,2811514.9546074113
O14925,0.0183,0.0938,0.0001,4303760.753848859,3931220.594476618,4103671.8220830522,4005141.4925591084,3571276.1886451896,4009178.2467857646,3735707.1684289947,4408258.331149496,4186343.9569485774,3612509.2974989107
Q15527,0.1128,0.6694,0.0001,438797.37511349464,456177.6280825217,431615.41034693207,381814.315586998,513768.0287296587,446817.5818305626,516255.4531215083,524549.690514311,454580.98742297903,433967.9400327244
Q969X5,-0.0056,0.0275,0.0001,1542014.2747821407,1544828.130847756,1434502.5977312436,1349067.4214241246,1502366.959916624,1336265.8224243806,1448514.2030565462,1564466.786573551,1413771.271120263,1500125.3539265771
P27824,0.0446,0.297,0.0001,230494379.3843548,217826308.70158544,243116122.58948976,220620252.09626767,208642027.01066646,224593163.0931866,210882851.1469188,262576581.32313994,237822720.61822683,207861030.76440433
O94880,-0.0716,0.5178,0.0001,5879743.055269095,5926295.52538439,5863035.616081894,6653644.0603686,5305041.586974933,5783006.968947706,5340249.809151465,5583896.693032907,5641967.520459223,5532343.635396182
Q96HY7,0.0262,0.1417,0.0001,618804.2929739442,629509.4544364093,626897.1302528004,617756.7354956093,597510.0236686172,675126.0540295703,598686.1625449834,591459.3244094223,634005.4515538237,611656.7916593609
Q9C0F1,-0.0813,0.7832,0.0001,6908822.1349105295,7085362.130425614,6976836.382720117,7194680.745429307,6834446.487580922,6648368.96959745,6352140.9735428775,6415884.101205202,6773859.627670192,6521847.742546181
O75694,0.0514,0.3056,0.0001,2441256.4412684385,2424059.012081249,2500345.8277475024,2204854.3414832396,2340610.166635006,2717822.7512733308,2219472.465188406,2563990.9871866023,2394669.8557807324,2307885.517026979
P48723,-0.0549,0.3048,0.0001,1707610.3128694007,1695131.7887587398,1464104.3594166092,1406792.6287012845,1780063.528961231,1444562.3360078766,1643288.8472488401,1520347.603318162,1536765.8561384305,1519392.1479374063
Q15382,0.0278,0.1851,0.0001,7186662.6238448145,7153990.342012258,6930324.47659207,6445299.372307669,6479185.265187383,6856191.855510897,6629851.65834843,7221699.353315879,7123323.302830472,6639188.349065087
Q9BR61,-0.0788,0.4409,0.0001,3863988.2328216285,4148047.4881625255,4491727.731578877,5004754.773745169,3645431.469813382,3642459.1703221747,3589455.571328594,4179341.130685759,4226470.501391795,4182284.459550054
O95302,-0.065,0.4748,0.0001,3125196.2120852685,3526713.867955829,3273741.6405393835,3642459.1703221747,3554049.366080585,3223262.5123502472,3170997.303606802,3204621.392159323,3317922.942585733,3267093.380517914
Q9NZR1,-0.0469,0.252,0.0001,744563.2530253585,678936.3061458374,720675.0379687088,785220.1937764001,732726.9987522445,625212.5749041768,664828.0789876988,763892.901669409,685368.4237159204,769535.9285687855
O60506,-0.0099,0.0618,0.0001,73538523.76814215,71342021.50785619,72885732.67611407,66654659.279236756,62471665.62981425,67804509.0006242,63784229.97076288,72621415.75633077,70353792.99438734,66170264.01334798
Q6IN85,-0.0129,0.0952,0.0001,29142517.189362932,31211284.353196934,29740449.359871466,30364266.645396136,28939379.83996805,28774524.057596296,28635054.033500336,29832307.556651946,29773951.330964364,29393891.574615397
Q9UQ49,0.0225,0.0745,0.0001,266216.8494649418,274945.16099823423,354855.907895872,306272.52577650134,339597.03092666017,374435.07257231104,263407.5842676279,303137.6622168107,268374.12745489966,339597.03092666017
Q8TBF4,0.0052,0.0304,0.0001,4957254.30616172,5390366.810575743,4807722.480199932,5099596.926803597,4807722.480199932,4891906.266270057,5016556.297095408,4859283.520699427,4981150.671108193,5114648.235262973
Q8N5C8,-0.0693,0.4411,0.0001,456177.6280825217,482030.66743575863,409828.7985195272,432701.47107460105,449144.1351645404,435485.78741523775,432701.47107460105,421164.36249899684,402713.6450390491,408383.94942049944
Q9UNH7,-0.0092,0.0561,0.0001,16891960.817503076,16567140.636787968,16957426.33731039,15865259.905888235,15678911.838925496,14776797.094091466,15501637.764206575,17577036.91599352,16978753.016009964,15731668.878968222
Q96PU8,0.1349,0.7948,0.0001,20347143.28171537,14615059.633867446,20171954.353604604,20206921.78252082,22528036.95658033,22651309.329415444,23505807.715005334,20347143.28171537,19763733.89020505,20091845.632254068
P49321,-0.0463,0.302,0.0001,1280012807.9054523,1318554657.620496,1403746782.6523705,1579488711.211962,1318554657.620496,1349930053.4159918,1280012807.9054523,1280012807.9054523,1349930053.4159918,1349930053.4159918
O43768,-0.0474,0.0753,0.0001,389948724.13556904,252464367.29234847,392775232.8814822,408007352.60512143,432798050.5636435,420592271.64885366,454775974.89036196,122239653.65812413,380988167.1927292,416037297.49182177
P02724,-0.0379,0.2157,0.0001,10525543.683533024,10419432.378625628,9014015.873896575,8759885.245689223,10351469.268862598,8222052.937414573,10358823.47902348,9300048.569249878,9894665.324862368,9481103.154071324
Q15365,0.0567,0.547,0.0001,471993797.4133485,483181872.7378669,461820453.8392595,451833071.37104553,488391861.9274096,483181872.7378669,483181872.7378669,513927214.595054,471993797.4133485,471993797.4133485
Q96G03,0.019,0.152,0.0001,212002484.3205083,227931397.7660064,204448171.62012634,212002484.3205083,222301290.09953246,215555487.57975277,219466910.95497742,222301290.09953246,208642027.01066646,214535670.2998666
